dose,category,location,year,coverage,low,high,size
1doseMMRVaccinationFacilityType,Private,MN-Rest of State,2000,95.500000,91.300000,97.700000,180.000000
1doseMMRVaccinationFacilityType,Mixed,Utah,2000,98.000000,86.900000,99.700000,38.000000
1doseMMRVaccinationWIC,Not Participating ,Oklahoma,2011,85.200000,73.400000,92.300000,109.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,PA-Philadelphia,2012,96.500000,91.500000,98.600000,148.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,WI-Milwaukee County,1998,87.800000,81.700000,92.000000,292.000000
1doseMMRVaccinationRaceEthnicity,Black only  non-Hispanic,Region  3,2008,91.600000,85.600000,95.300000,536.000000
1doseMMRVaccinationAge,24 Months,MI-City of Detroit,1999,84.400000,78.400000,88.900000,243.000000
1doseMMRVaccinationWIC,Not Participating ,Missouri,2017,84.500000,74.800000,90.900000,129.000000
1doseMMRVaccinationPoverty,Living Below Poverty,Indiana,2002,90.700000,79.100000,96.200000,74.000000
1doseMMRVaccinationAge,24 Months,IL-Rest of State,2000,91.500000,86.900000,94.600000,305.000000
1doseMMRVaccinationPoverty,Living Below Poverty,GA-Fulton/DeKalb Counties,2001,86.000000,71.500000,93.800000,54.000000
1doseMMRVaccinationWIC,Participating,New Hampshire,2015,88.900000,77.100000,95.000000,67.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,New York,1996,94.300000,90.800000,96.500000,286.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Delaware,2013,93.500000,84.400000,97.500000,81.000000
1doseMMRVaccinationFacilityType,Public,KS-Rest of State,2005,84.500000,67.200000,93.500000,42.000000
1doseMMRVaccinationVFCProgramProvider,Participating,Nebraska,2010,95.700000,90.700000,98.000000,193.000000
1doseMMRVaccinationAge,19 Months,Nevada,2015,86.300000,79.600000,91.000000,214.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,Georgia,2017,90.000000,81.300000,94.900000,153.000000
1doseMMRVaccinationPoverty,Unknown poverty,New York,1999,93.000000,84.700000,96.900000,84.000000
1doseMMRVaccinationWIC,Not Participating ,New Jersey,2011,91.200000,86.200000,94.500000,267.000000
1doseMMRVaccinationWIC,Not Participating ,Region  9,2012,89.800000,83.500000,93.900000,567.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Hawaii,2015,97.300000,87.600000,99.500000,85.000000
1doseMMRVaccinationAge,19-35 Months,Washington,2016,91.100000,85.900000,94.400000,320.000000
1doseMMRVaccinationFacilityType,Private,NY-Rest of State,2014,94.500000,89.200000,97.300000,163.000000
1doseMMRVaccinationRaceEthnicity,American Indian or Alaska Native only  non-Hispanic,Washington,2000,91.600000,76.400000,97.300000,32.000000
1doseMMRVaccinationAge,19 Months,WA-Rest of State,2000,86.700000,82.200000,90.200000,311.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,WI-Rest of State,2002,93.500000,88.400000,96.400000,255.000000
1doseMMRVaccinationAge,19-35 Months,Alaska,2009,85.200000,78.400000,90.100000,192.000000
1doseMMRVaccinationFacilityType,Other,NY-City of New York,2015,99.400000,95.800000,99.900000,39.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,OH-Rest of State,2006,95.000000,88.200000,98.000000,65.000000
1doseMMRVaccinationWIC,Not Participating ,West Virginia,2012,87.100000,77.400000,93.000000,85.000000
1doseMMRVaccinationAge,24 Months,Minnesota,1996,92.300000,87.700000,95.200000,323.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,Kentucky,1996,93.600000,87.600000,96.800000,217.000000
1doseMMRVaccinationAge,19-35 Months,TX-City of Houston,2014,92.400000,86.400000,95.800000,255.000000
1doseMMRVaccinationFacilityType,Private,TX-El Paso County,1995,81.800000,69.800000,89.700000,92.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,NY-Rest of State,2011,89.400000,83.000000,93.600000,194.000000
1doseMMRVaccinationPoverty,Living Below Poverty,CA-Los Angeles County,2005,97.400000,89.800000,99.400000,69.000000
1doseMMRVaccinationAge,19-35 Months,Arkansas,2001,89.100000,84.200000,92.600000,392.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,Region  6,2001,90.100000,87.800000,92.100000,2342.000000
1doseMMRVaccinationVFCProgramProvider,Not Participating ,Region  4,2000,91.400000,84.700000,95.300000,333.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Virginia,2014,96.700000,83.400000,99.400000,101.000000
1doseMMRVaccinationPoverty,Unknown poverty,OH-Rest of State,1997,94.000000,80.100000,98.400000,43.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Alabama,2008,92.900000,82.100000,97.400000,125.000000
1doseMMRVaccinationRaceEthnicity,Asian only  non-Hispanic,NY-City of New York,2016,91.100000,75.500000,97.100000,44.000000
1doseMMRVaccinationAge,19 Months,Region  9,2002,86.700000,84.000000,89.000000,2209.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,Louisiana,2008,96.200000,91.900000,98.200000,117.000000
1doseMMRVaccinationAge,13 Months,IL-City of Chicago,2001,42.300000,35.900000,49.000000,301.000000
1doseMMRVaccinationVFCProgramProvider,Participating,Hawaii,2012,97.700000,95.400000,98.900000,204.000000
1doseMMRVaccinationAge,19 Months,AL-Rest of State,2006,85.600000,78.700000,90.600000,269.000000
1doseMMRVaccinationAge,19 Months,Vermont,2016,93.400000,89.500000,95.900000,287.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,Florida,2005,84.900000,74.600000,91.600000,273.000000
1doseMMRVaccinationPoverty,Living Below Poverty,FL-Rest of State,2002,93.400000,81.000000,97.900000,54.000000
1doseMMRVaccinationWIC,Participating,Tennessee,2009,95.200000,89.800000,97.800000,152.000000
1doseMMRVaccinationWIC,Participating,PA-Philadelphia,2016,92.800000,86.900000,96.100000,169.000000
1doseMMRVaccinationRaceEthnicity,Black only  non-Hispanic,Region  5,2017,85.500000,78.000000,90.700000,148.000000
1doseMMRVaccinationFacilityType,Private,Florida,2011,93.200000,87.100000,96.500000,241.000000
1doseMMRVaccinationWIC,Participating,OH-Cuyahoga County,2005,93.600000,85.700000,97.200000,93.000000
1doseMMRVaccinationPoverty,Living Below Poverty,Massachusetts,1996,98.700000,95.800000,99.600000,88.000000
1doseMMRVaccinationAge,19-35 Months,Minnesota,1998,91.500000,87.500000,94.300000,313.000000
1doseMMRVaccinationFacilityType,Other,IL-Rest of State,2016,98.700000,91.100000,99.800000,62.000000
1doseMMRVaccinationVFCProgramProvider,Participating,Region  5,2007,93.400000,91.300000,95.100000,1456.000000
1doseMMRVaccinationPoverty,Unknown poverty,Tennessee,2006,97.900000,91.400000,99.500000,36.000000
1doseMMRVaccinationPoverty,Living Below Poverty,IL-City of Chicago,2015,84.700000,72.900000,91.900000,71.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,PA-Rest of State,2014,92.800000,87.200000,96.100000,297.000000
1doseMMRVaccinationPoverty,Living Below Poverty,Mississippi,2001,94.700000,88.100000,97.700000,81.000000
1doseMMRVaccinationFacilityType,Private,Maine,2006,95.500000,89.300000,98.200000,102.000000
1doseMMRVaccinationAge,24 Months,Region  8,2010,85.700000,82.900000,88.000000,1746.000000
1doseMMRVaccinationFacilityType,Other,TN-Shelby County,1999,88.100000,76.600000,94.400000,67.000000
1doseMMRVaccinationFacilityType,Other,Kansas,2017,91.700000,78.500000,97.100000,48.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Pennsylvania,2007,91.300000,85.300000,94.900000,294.000000
1doseMMRVaccinationFacilityType,Other,PA-Philadelphia,2016,95.000000,86.200000,98.300000,86.000000
1doseMMRVaccinationWIC,Participating,FL-Rest of State,2008,93.000000,83.300000,97.300000,97.000000
1doseMMRVaccinationWIC,Not Participating ,Region  3,2012,93.500000,90.100000,95.800000,1160.000000
1doseMMRVaccinationWIC,Not Participating ,NM-Rest of State,2006,88.800000,79.200000,94.300000,107.000000
1doseMMRVaccinationAge,13 Months,CA-Santa Clara County,2000,38.400000,32.300000,44.900000,268.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,Wisconsin,2001,85.700000,75.800000,92.000000,81.000000
1doseMMRVaccinationVFCProgramProvider,Participating,WA-Rest of State,2007,93.600000,88.200000,96.600000,171.000000
1doseMMRVaccinationAge,19-35 Months,OH-Rest of State,2007,90.700000,86.300000,93.800000,290.000000
1doseMMRVaccinationRaceEthnicity,Multiple Races  non-Hispanic,Oklahoma,2012,94.400000,82.300000,98.400000,36.000000
1doseMMRVaccinationAge,19-35 Months,KS-Rest of State,2007,93.100000,88.600000,95.900000,242.000000
1doseMMRVaccinationAge,19 Months,Texas,1999,82.100000,78.000000,85.600000,1411.000000
1doseMMRVaccinationAge,24 Months,United States,2013,90.100000,89.000000,91.000000,13611.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,CA-San Bernardino County,2005,87.000000,78.000000,92.700000,96.000000
1doseMMRVaccinationWIC,Participating,Alaska,2009,85.400000,75.600000,91.700000,94.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,Michigan,2017,90.600000,84.100000,94.700000,165.000000
1doseMMRVaccinationFacilityType,Public,Nevada,2004,86.800000,76.200000,93.100000,70.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,Region  8,2002,91.800000,89.200000,93.800000,1447.000000
1doseMMRVaccinationAge,19-35 Months,NJ-Rest of State,2003,93.500000,89.600000,96.000000,272.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,TN-Rest of State,1996,92.300000,87.900000,95.200000,259.000000
1doseMMRVaccinationAge,19 Months,Kansas,2002,88.500000,83.300000,92.200000,291.000000
1doseMMRVaccinationPoverty,Living Below Poverty,NJ-Rest of State,2005,76.100000,57.100000,88.400000,34.000000
1doseMMRVaccinationVFCProgramProvider,Participating,New Jersey,2015,94.200000,87.000000,97.500000,190.000000
1doseMMRVaccinationFacilityType,Mixed,California,1995,94.900000,71.000000,99.300000,33.000000
1doseMMRVaccinationVFCProgramProvider,Not Participating ,IL-Rest of State,2010,92.800000,80.700000,97.500000,49.000000
1doseMMRVaccinationAge,19-35 Months,Connecticut,2014,93.200000,86.900000,96.600000,237.000000
1doseMMRVaccinationVFCProgramProvider,Not Participating ,Region  7,2014,91.500000,83.500000,95.900000,126.000000
1doseMMRVaccinationFacilityType,Other,Pennsylvania,2002,95.500000,85.500000,98.700000,119.000000
1doseMMRVaccinationAge,13 Months,AZ-Maricopa County,1996,27.600000,21.900000,34.100000,252.000000
1doseMMRVaccinationFacilityType,Private,New York,2011,90.800000,87.000000,93.600000,432.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,MA-Rest of State,1997,94.200000,78.300000,98.700000,32.000000
1doseMMRVaccinationWIC,Not Participating ,Region 10,2009,88.600000,85.500000,91.200000,678.000000
1doseMMRVaccinationFacilityType,Private,Region  2,2000,94.300000,91.800000,96.000000,770.000000
1doseMMRVaccinationAge,13 Months,TX-Rest of State,2001,60.900000,54.000000,67.400000,346.000000
1doseMMRVaccinationAge,24 Months,Louisiana,2008,92.700000,89.300000,95.000000,340.000000
1doseMMRVaccinationFacilityType,Private,NJ-Rest of State,2002,92.000000,86.500000,95.400000,252.000000
1doseMMRVaccinationAge,19-35 Months,Massachusetts,2013,95.800000,90.300000,98.200000,241.000000
1doseMMRVaccinationWIC,Participating,Region  2,2010,85.900000,79.900000,90.300000,272.000000
1doseMMRVaccinationAge,24 Months,MO-Rest of State,2007,87.600000,81.000000,92.100000,258.000000
1doseMMRVaccinationAge,19 Months,Region  3,2013,87.000000,83.500000,89.900000,1824.000000
1doseMMRVaccinationFacilityType,Other,WI-Rest of State,2009,94.200000,84.800000,97.900000,79.000000
1doseMMRVaccinationWIC,Participating,NY-Rest of State,2016,96.000000,88.700000,98.700000,110.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,FL-Duval County,1998,94.900000,89.800000,97.500000,142.000000
1doseMMRVaccinationAge,24 Months,TN-Shelby County,2003,92.900000,88.800000,95.600000,330.000000
1doseMMRVaccinationAge,13 Months,Rhode Island,2004,49.600000,43.200000,56.100000,284.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,Indiana,2010,87.000000,77.100000,93.100000,127.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Florida,2004,95.600000,92.200000,97.500000,539.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,Georgia,1999,90.700000,77.600000,96.500000,59.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,Colorado,2011,85.600000,76.900000,91.400000,340.000000
1doseMMRVaccinationPoverty,Living Below Poverty,California,2001,89.400000,82.600000,93.700000,284.000000
1doseMMRVaccinationAge,19-35 Months,TX-Travis County,2017,92.100000,87.100000,95.300000,220.000000
1doseMMRVaccinationAge,19 Months,MI-City of Detroit,1998,75.200000,69.100000,80.600000,248.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,Region  1,2000,95.400000,93.400000,96.800000,1253.000000
1doseMMRVaccinationVFCProgramProvider,Participating,Mississippi,2007,90.300000,82.900000,94.700000,163.000000
1doseMMRVaccinationPoverty,Unknown poverty,GA-Fulton/DeKalb Counties,2003,95.500000,83.100000,98.900000,31.000000
1doseMMRVaccinationPoverty,Living Below Poverty,Louisiana,2006,89.200000,79.000000,94.800000,75.000000
1doseMMRVaccinationRaceEthnicity,Black only  non-Hispanic,South Carolina,2017,77.500000,59.400000,89.100000,33.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,TN-Rest of State,2009,97.000000,92.600000,98.800000,136.000000
1doseMMRVaccinationVFCProgramProvider,Not Participating ,District of Columbia,2010,99.300000,95.100000,99.900000,65.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Minnesota,2013,83.300000,68.200000,92.100000,74.000000
1doseMMRVaccinationVFCProgramProvider,Participating,Vermont,2000,92.800000,86.400000,96.300000,159.000000
1doseMMRVaccinationAge,24 Months,Oregon,2007,82.800000,75.300000,88.400000,214.000000
1doseMMRVaccinationAge,24 Months,Idaho,2014,87.400000,80.900000,91.900000,235.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Michigan,2015,89.500000,77.200000,95.500000,94.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,TX-Bexar County,2002,92.300000,87.800000,95.300000,260.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,MO-Rest of State,1996,88.000000,81.800000,92.300000,235.000000
1doseMMRVaccinationFacilityType,Private,Colorado,2005,94.000000,88.600000,96.900000,240.000000
1doseMMRVaccinationAge,19 Months,Connecticut,2011,89.800000,84.700000,93.300000,386.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,CA-Los Angeles County,2009,89.400000,80.600000,94.500000,106.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,Colorado,2004,93.400000,85.100000,97.200000,77.000000
1doseMMRVaccinationAge,13 Months,South Dakota,2002,28.000000,22.300000,34.500000,282.000000
1doseMMRVaccinationPoverty,Living Below Poverty,TX-City of Houston,1995,81.900000,64.600000,91.900000,42.000000
1doseMMRVaccinationAge,13 Months,Utah,2004,59.300000,52.800000,65.400000,297.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,North Carolina,2011,92.500000,84.300000,96.600000,171.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,New Hampshire,2010,95.500000,90.700000,97.800000,206.000000
1doseMMRVaccinationAge,19-35 Months,IL-Rest of State,2006,89.400000,80.700000,94.500000,224.000000
1doseMMRVaccinationFacilityType,Private,CA-San Diego County,2001,93.600000,88.500000,96.500000,186.000000
1doseMMRVaccinationAge,13 Months,Louisiana,1997,33.300000,27.900000,39.100000,511.000000
1doseMMRVaccinationFacilityType,Public,Idaho,1995,88.100000,79.000000,93.600000,95.000000
1doseMMRVaccinationAge,24 Months,Region  2,2017,89.600000,87.000000,91.800000,899.000000
1doseMMRVaccinationPoverty,Unknown poverty,Florida,1999,88.200000,75.700000,94.700000,102.000000
1doseMMRVaccinationAge,19-35 Months,PA-Rest of State,1996,91.200000,86.800000,94.300000,296.000000
1doseMMRVaccinationRaceEthnicity,Multiple Races  non-Hispanic,Illinois,2011,94.100000,73.100000,98.900000,32.000000
1doseMMRVaccinationWIC,Participating,Region  8,2004,90.700000,87.000000,93.400000,678.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,TN-Rest of State,2007,99.000000,93.400000,99.900000,61.000000
1doseMMRVaccinationPoverty,Living Below Poverty,Wisconsin,2005,82.200000,66.600000,91.400000,51.000000
1doseMMRVaccinationVFCProgramProvider,Participating,MO-Rest of State,2008,92.400000,86.300000,96.000000,225.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,Colorado,1995,93.300000,80.100000,97.900000,35.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,OH-Franklin County,1999,95.300000,90.600000,97.700000,222.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,WI-Rest of State,2004,93.500000,88.300000,96.500000,230.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,North Dakota,2017,94.100000,88.900000,96.900000,166.000000
1doseMMRVaccinationFacilityType,Other,TX-Bexar County,2007,75.000000,52.800000,89.000000,31.000000
1doseMMRVaccinationAge,19-35 Months,OH-Cuyahoga County,1996,93.600000,89.500000,96.200000,263.000000
1doseMMRVaccinationAge,24 Months,Florida,1998,91.100000,87.700000,93.700000,769.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,New Jersey,1998,95.000000,90.400000,97.400000,210.000000
1doseMMRVaccinationWIC,Participating,North Carolina,2016,92.900000,84.700000,96.900000,119.000000
1doseMMRVaccinationAge,24 Months,TX-City of Houston,2007,88.400000,83.800000,91.800000,320.000000
1doseMMRVaccinationAge,19 Months,North Carolina,2009,91.300000,86.000000,94.700000,262.000000
1doseMMRVaccinationAge,24 Months,Oklahoma,2001,91.000000,86.100000,94.300000,317.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,Iowa,2006,92.000000,84.800000,95.900000,181.000000
1doseMMRVaccinationAge,19 Months,Oregon,2012,82.100000,76.300000,86.800000,296.000000
1doseMMRVaccinationFacilityType,Public,New Jersey,2000,86.100000,66.300000,95.200000,34.000000
1doseMMRVaccinationVFCProgramProvider,Not Participating ,Texas,2016,94.000000,88.600000,96.900000,163.000000
1doseMMRVaccinationWIC,Participating,TX-El Paso County,2005,88.700000,82.100000,93.100000,187.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Illinois,1995,87.000000,79.700000,92.000000,195.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,Maine,2011,90.700000,85.100000,94.300000,232.000000
1doseMMRVaccinationAge,19 Months,MD-City of Baltimore,1996,86.200000,80.100000,90.700000,229.000000
1doseMMRVaccinationWIC,Participating,NY-City of New York,2005,91.800000,82.300000,96.500000,113.000000
1doseMMRVaccinationWIC,Not Participating ,Delaware,2011,94.100000,88.000000,97.200000,193.000000
1doseMMRVaccinationAge,24 Months,Region  1,2013,93.400000,90.700000,95.400000,1376.000000
1doseMMRVaccinationFacilityType,Other,Region  4,1999,90.800000,87.600000,93.200000,813.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,Vermont,2017,94.100000,87.500000,97.400000,141.000000
1doseMMRVaccinationAge,13 Months,Massachusetts,2010,44.600000,37.600000,51.700000,297.000000
1doseMMRVaccinationAge,13 Months,New Hampshire,2010,63.100000,55.200000,70.300000,232.000000
1doseMMRVaccinationVFCProgramProvider,Participating,Wisconsin,2014,92.700000,85.100000,96.500000,178.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,TX-Rest of State,2010,93.400000,87.000000,96.700000,145.000000
1doseMMRVaccinationFacilityType,Public,Michigan,2016,92.400000,76.500000,97.800000,37.000000
1doseMMRVaccinationAge,13 Months,Puerto Rico,2016,52.700000,45.700000,59.700000,296.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,WI-Milwaukee County,2002,87.100000,75.700000,93.600000,67.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,Region  7,2017,90.000000,86.300000,92.800000,631.000000
1doseMMRVaccinationVFCProgramProvider,Participating,Tennessee,2014,96.000000,92.000000,98.000000,203.000000
1doseMMRVaccinationVFCProgramProvider,Participating,TN-Davidson County,2003,93.600000,88.200000,96.600000,241.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,LA-Rest of State,2004,86.900000,76.800000,93.000000,122.000000
1doseMMRVaccinationAge,24 Months,Mississippi,2000,89.300000,84.800000,92.500000,289.000000
1doseMMRVaccinationVFCProgramProvider,Participating,MI-Rest of State,2003,94.600000,88.700000,97.500000,273.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,California,1999,93.300000,89.300000,95.900000,538.000000
1doseMMRVaccinationRaceEthnicity,Black only  non-Hispanic,Pennsylvania,1997,87.500000,77.300000,93.500000,138.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,Kansas,2000,88.700000,79.900000,93.900000,87.000000
1doseMMRVaccinationAge,19 Months,MD-Rest of State,2004,89.700000,83.400000,93.800000,263.000000
1doseMMRVaccinationPoverty,Living Below Poverty,MN-Rest of State,1997,94.200000,75.400000,98.900000,30.000000
1doseMMRVaccinationFacilityType,Public,Iowa,2004,100.000000,nan,nan,32.000000
1doseMMRVaccinationVFCProgramProvider,Participating,Arkansas,2006,91.400000,83.400000,95.800000,166.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,Region  5,1995,90.400000,88.200000,92.300000,1847.000000
1doseMMRVaccinationRaceEthnicity,Multiple Races  non-Hispanic,Maryland,2015,92.900000,77.200000,98.100000,40.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,Washington,2010,85.700000,76.900000,91.500000,151.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,IL-City of Chicago,2013,88.700000,78.000000,94.500000,99.000000
1doseMMRVaccinationAge,24 Months,GA-Rest of State,2002,92.300000,87.800000,95.200000,305.000000
1doseMMRVaccinationAge,13 Months,Oklahoma,2001,40.100000,33.900000,46.700000,317.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,TX-Dallas County,1999,86.500000,77.400000,92.300000,107.000000
1doseMMRVaccinationVFCProgramProvider,Not Participating ,AL-Jefferson County,2004,94.200000,75.700000,98.800000,64.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,IL-Rest of State,2016,85.700000,73.300000,93.000000,60.000000
1doseMMRVaccinationFacilityType,Other,IN-Marion County,2001,90.700000,77.700000,96.500000,77.000000
1doseMMRVaccinationRaceEthnicity,Black only  non-Hispanic,Arkansas,1996,81.200000,65.000000,90.900000,50.000000
1doseMMRVaccinationAge,13 Months,AZ-Rest of State,2006,49.600000,41.700000,57.500000,224.000000
1doseMMRVaccinationAge,13 Months,IN-Marion County,2009,48.000000,40.600000,55.500000,252.000000
1doseMMRVaccinationRaceEthnicity,Black only  non-Hispanic,United States,2017,89.500000,86.900000,91.700000,1104.000000
1doseMMRVaccinationFacilityType,Other,KS-Rest of State,1998,90.800000,77.100000,96.600000,48.000000
1doseMMRVaccinationFacilityType,Private,Utah,2005,89.500000,79.000000,95.100000,122.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,GA-Rest of State,1999,92.100000,86.700000,95.500000,180.000000
1doseMMRVaccinationPoverty,Living Below Poverty,IL-Rest of State,2008,92.600000,81.900000,97.200000,43.000000
1doseMMRVaccinationFacilityType,Other,NJ-Rest of State,2002,97.100000,82.500000,99.600000,45.000000
1doseMMRVaccinationFacilityType,Mixed,Region  9,2002,97.400000,94.700000,98.800000,131.000000
1doseMMRVaccinationWIC,Participating,Nebraska,2012,89.000000,80.500000,94.100000,101.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,GA-Rest of State,1999,90.700000,74.200000,97.100000,34.000000
1doseMMRVaccinationAge,19-35 Months,NY-City of New York,2006,95.700000,92.400000,97.600000,277.000000
1doseMMRVaccinationAge,24 Months,WA-Rest of State,1997,87.900000,83.500000,91.300000,320.000000
1doseMMRVaccinationPoverty,Living Below Poverty,OH-Franklin County,2002,88.700000,69.900000,96.400000,35.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,Wisconsin,2015,94.900000,85.100000,98.400000,55.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,TN-Shelby County,2005,93.600000,85.500000,97.300000,84.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,NJ-Rest of State,2003,93.200000,84.200000,97.200000,71.000000
1doseMMRVaccinationPoverty,Living Below Poverty,Texas,2008,92.900000,87.400000,96.200000,463.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,LA-Orleans Parish,1999,90.600000,79.200000,96.100000,56.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,NV-Rest of State,2004,88.600000,81.700000,93.100000,133.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,NM-Rest of State,1999,90.500000,78.700000,96.100000,109.000000
1doseMMRVaccinationPoverty,Living Below Poverty,TX-Rest of State,2011,92.600000,86.100000,96.200000,123.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,Alaska,2006,86.100000,79.300000,90.900000,190.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,FL-Rest of State,2004,94.400000,85.500000,97.900000,76.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Colorado,2015,93.100000,85.500000,96.900000,124.000000
1doseMMRVaccinationFacilityType,Other,District of Columbia,2013,92.000000,77.600000,97.400000,53.000000
1doseMMRVaccinationAge,24 Months,Region  3,1996,87.800000,85.600000,89.700000,2120.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,Alabama,2010,95.300000,91.600000,97.400000,215.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,Ohio,2001,92.500000,88.800000,95.000000,697.000000
1doseMMRVaccinationFacilityType,Private,IL-City of Chicago,2012,87.700000,75.900000,94.200000,122.000000
1doseMMRVaccinationFacilityType,Public,OH-Rest of State,2003,94.000000,78.600000,98.500000,44.000000
1doseMMRVaccinationFacilityType,Private,IL-Rest of State,2002,97.600000,94.500000,99.000000,178.000000
1doseMMRVaccinationAge,13 Months,Colorado,1997,24.700000,19.800000,30.300000,292.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,New Mexico,2004,92.700000,86.700000,96.100000,221.000000
1doseMMRVaccinationAge,24 Months,MA-City of Boston,2003,93.700000,88.700000,96.600000,294.000000
1doseMMRVaccinationAge,19 Months,New Hampshire,2016,93.500000,89.300000,96.100000,238.000000
1doseMMRVaccinationRaceEthnicity,Asian only  non-Hispanic,New Jersey,2015,97.400000,84.700000,99.600000,40.000000
1doseMMRVaccinationWIC,Participating,Texas,2007,89.900000,86.300000,92.600000,858.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,Florida,2008,92.000000,83.900000,96.200000,313.000000
1doseMMRVaccinationAge,24 Months,TX-Dallas County,2016,91.000000,84.400000,95.000000,186.000000
1doseMMRVaccinationFacilityType,Private,Utah,2002,93.300000,87.400000,96.600000,161.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,Virginia,1996,89.700000,84.000000,93.400000,184.000000
1doseMMRVaccinationPoverty,Living Below Poverty,TX-El Paso County,2016,94.600000,86.700000,97.900000,88.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,Texas,1995,84.600000,75.000000,91.000000,434.000000
1doseMMRVaccinationPoverty,Unknown poverty,Region 10,2002,88.800000,79.000000,94.400000,123.000000
1doseMMRVaccinationAge,13 Months,NY-Rest of State,2012,37.500000,31.000000,44.400000,269.000000
