dose,category,location,year,coverage,low,high,size
1doseVaricellaVaccinationFacilityType,Other,NJ-Rest of State,2000,63.000000,49.900000,74.300000,82.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,South Carolina,2017,89.800000,82.900000,94.100000,172.000000
1doseVaricellaVaccinationPoverty,Unknown poverty,WI-Milwaukee County,2000,59.800000,40.500000,76.500000,33.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,CA-Los Angeles County,2006,88.300000,80.800000,93.200000,163.000000
1doseVaricellaVaccinationAge,24 Months,MA-City of Boston,1998,40.900000,34.700000,47.400000,285.000000
1doseVaricellaVaccinationFacilityType,Mixed,Region  1,2004,89.200000,72.400000,96.300000,65.000000
1doseVaricellaVaccinationAge,13 Months,WA-Rest of State,2006,38.500000,31.600000,45.900000,207.000000
1doseVaricellaVaccinationAge,24 Months,Delaware,1996,5.000000,3.100000,8.100000,278.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Colorado,2003,85.700000,75.000000,92.300000,111.000000
1doseVaricellaVaccinationFacilityType,Private,Arizona,2011,87.100000,76.000000,93.600000,178.000000
1doseVaricellaVaccinationFacilityType,Other,Virginia,1999,55.400000,40.300000,69.500000,62.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Maryland,2011,95.200000,89.600000,97.900000,229.000000
1doseVaricellaVaccinationWIC,Participating,MD-City of Baltimore,2006,87.800000,80.300000,92.700000,146.000000
1doseVaricellaVaccinationFacilityType,Public,Region  4,2011,89.000000,82.200000,93.400000,293.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,Georgia,2002,86.700000,73.500000,93.900000,100.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,TN-Shelby County,2006,87.500000,78.300000,93.200000,142.000000
1doseVaricellaVaccinationAge,24 Months,Maine,2008,87.300000,82.200000,91.100000,275.000000
1doseVaricellaVaccinationFacilityType,Mixed,Alaska,2016,88.300000,71.600000,95.800000,48.000000
1doseVaricellaVaccinationWIC,Not Participating ,Kansas,2010,87.100000,79.400000,92.200000,189.000000
1doseVaricellaVaccinationRaceEthnicity,Asian only  non-Hispanic,Region  9,2012,97.200000,87.400000,99.400000,96.000000
1doseVaricellaVaccinationRaceEthnicity,Multiple Races  non-Hispanic,Hawaii,2016,89.300000,77.100000,95.400000,68.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Region  4,2004,90.700000,86.900000,93.500000,738.000000
1doseVaricellaVaccinationAge,19-35 Months,NY-Rest of State,2004,88.200000,81.400000,92.800000,272.000000
1doseVaricellaVaccinationWIC,Not Participating ,Region  8,2005,84.900000,80.800000,88.200000,998.000000
1doseVaricellaVaccinationFacilityType,Other,Wyoming,2014,79.800000,57.800000,91.900000,39.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Texas,2002,83.000000,64.100000,93.000000,60.000000
1doseVaricellaVaccinationFacilityType,Mixed,Oklahoma,2014,97.300000,91.100000,99.200000,55.000000
1doseVaricellaVaccinationFacilityType,Mixed,Region  8,2000,57.400000,47.300000,67.000000,196.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,TN-Davidson County,2002,81.200000,73.800000,86.900000,237.000000
1doseVaricellaVaccinationAge,19 Months,NY-City of New York,2006,83.200000,78.000000,87.400000,277.000000
1doseVaricellaVaccinationFacilityType,Other,Region  5,2002,76.700000,72.000000,80.800000,737.000000
1doseVaricellaVaccinationFacilityType,Other,Ohio,2011,84.400000,67.600000,93.300000,53.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,New York,2012,88.800000,82.000000,93.300000,155.000000
1doseVaricellaVaccinationWIC,Not Participating ,Wisconsin,2013,92.500000,83.400000,96.800000,128.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,KS-Rest of State,1999,52.400000,37.000000,67.300000,51.000000
1doseVaricellaVaccinationAge,24 Months,New York,2008,85.100000,81.300000,88.300000,529.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Massachusetts,2005,94.800000,90.700000,97.100000,198.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Region  1,2015,90.400000,85.500000,93.800000,353.000000
1doseVaricellaVaccinationAge,19 Months,Region 10,2015,86.500000,83.300000,89.100000,1005.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,LA-Rest of State,1997,19.600000,14.400000,26.000000,192.000000
1doseVaricellaVaccinationAge,19 Months,Rhode Island,2017,91.700000,87.100000,94.800000,249.000000
1doseVaricellaVaccinationAge,13 Months,Virginia,2004,56.200000,48.500000,63.700000,273.000000
1doseVaricellaVaccinationFacilityType,Private,TN-Davidson County,1998,56.800000,47.800000,65.300000,142.000000
1doseVaricellaVaccinationWIC,Not Participating ,NJ-Rest of State,2005,91.600000,84.200000,95.700000,160.000000
1doseVaricellaVaccinationAge,13 Months,Idaho,2011,44.600000,36.400000,53.100000,282.000000
1doseVaricellaVaccinationAge,24 Months,NY-Rest of State,2006,88.400000,82.200000,92.600000,249.000000
1doseVaricellaVaccinationFacilityType,Public,Maryland,2005,94.300000,80.500000,98.500000,33.000000
1doseVaricellaVaccinationAge,19 Months,AZ-Maricopa County,1997,23.800000,18.700000,29.700000,272.000000
1doseVaricellaVaccinationAge,19-35 Months,WI-Milwaukee County,2005,86.800000,77.800000,92.500000,209.000000
1doseVaricellaVaccinationFacilityType,Private,Kansas,2011,87.500000,76.100000,93.900000,167.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,Connecticut,2002,87.700000,81.900000,91.800000,238.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,CA-Fresno County,2006,91.500000,84.400000,95.600000,150.000000
1doseVaricellaVaccinationFacilityType,Public,MO-Rest of State,2000,28.400000,16.700000,43.900000,45.000000
1doseVaricellaVaccinationAge,24 Months,United States,2013,89.600000,88.500000,90.500000,13611.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Mississippi,2011,92.000000,84.700000,96.000000,162.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Hawaii,2012,92.400000,82.300000,96.900000,70.000000
1doseVaricellaVaccinationAge,19-35 Months,Arkansas,2009,85.000000,78.400000,89.800000,298.000000
1doseVaricellaVaccinationWIC,Not Participating ,Arizona,2010,91.900000,86.200000,95.400000,157.000000
1doseVaricellaVaccinationAge,24 Months,Vermont,1996,9.100000,6.300000,12.900000,332.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Region  2,2006,91.700000,88.000000,94.400000,401.000000
1doseVaricellaVaccinationAge,13 Months,Hawaii,2003,41.500000,35.200000,48.200000,293.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Region  8,2016,88.300000,84.600000,91.300000,1172.000000
1doseVaricellaVaccinationWIC,Not Participating ,TX-El Paso County,2006,88.200000,74.400000,95.000000,60.000000
1doseVaricellaVaccinationWIC,Not Participating ,New Mexico,2003,82.300000,71.100000,89.800000,111.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,Kansas,2016,85.300000,67.300000,94.300000,38.000000
1doseVaricellaVaccinationAge,24 Months,MD-Rest of State,2000,80.200000,73.400000,85.600000,290.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,North Carolina,1997,36.600000,27.000000,47.500000,103.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,Puerto Rico,2016,88.800000,83.200000,92.700000,239.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Region  2,1999,41.200000,25.500000,58.900000,36.000000
1doseVaricellaVaccinationAge,24 Months,IL-Rest of State,2006,84.300000,77.100000,89.500000,224.000000
1doseVaricellaVaccinationPoverty,Unknown poverty,Hawaii,2004,85.500000,64.900000,95.000000,33.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,AZ-Maricopa County,1999,66.700000,56.900000,75.300000,131.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Kentucky,2005,80.900000,70.900000,88.000000,167.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,United States,2013,90.300000,88.000000,92.200000,3526.000000
1doseVaricellaVaccinationAge,19 Months,Kentucky,2006,85.600000,79.800000,89.900000,267.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Arizona,2004,86.300000,81.900000,89.800000,434.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Virginia,2004,92.400000,83.900000,96.600000,60.000000
1doseVaricellaVaccinationFacilityType,Mixed,Georgia,2001,92.100000,78.500000,97.400000,34.000000
1doseVaricellaVaccinationPoverty,Unknown poverty,California,2008,99.800000,98.900000,99.900000,42.000000
1doseVaricellaVaccinationFacilityType,Mixed,Illinois,2003,85.400000,66.400000,94.500000,32.000000
1doseVaricellaVaccinationAge,13 Months,Region  4,2010,58.700000,55.700000,61.600000,2404.000000
1doseVaricellaVaccinationFacilityType,Public,Region  9,2015,82.800000,63.300000,93.100000,116.000000
1doseVaricellaVaccinationFacilityType,Mixed,IL-Rest of State,2010,98.200000,88.000000,99.800000,31.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,Maine,2004,85.900000,79.200000,90.700000,197.000000
1doseVaricellaVaccinationRaceEthnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,United States,2005,88.000000,73.300000,95.100000,60.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Utah,2000,41.900000,30.200000,54.700000,77.000000
1doseVaricellaVaccinationAge,24 Months,Wyoming,2011,84.900000,74.000000,91.800000,289.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,NY-Rest of State,2001,54.200000,34.900000,72.400000,32.000000
1doseVaricellaVaccinationAge,19 Months,Colorado,2006,79.600000,71.500000,85.900000,219.000000
1doseVaricellaVaccinationAge,19-35 Months,IN-Rest of State,2005,82.800000,74.500000,88.800000,212.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,FL-Rest of State,1999,45.800000,31.000000,61.400000,57.000000
1doseVaricellaVaccinationAge,19-35 Months,MD-Rest of State,2007,96.800000,94.200000,98.200000,313.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,TX-Dallas County,1999,59.700000,48.900000,69.500000,107.000000
1doseVaricellaVaccinationFacilityType,Other,LA-Orleans Parish,1999,48.000000,33.500000,62.800000,58.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,OH-Cuyahoga County,1999,51.700000,41.900000,61.400000,119.000000
1doseVaricellaVaccinationAge,19 Months,Louisiana,2002,76.600000,71.300000,81.200000,551.000000
1doseVaricellaVaccinationAge,19-35 Months,New Hampshire,2000,66.800000,60.800000,72.300000,323.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,TX-Rest of State,1998,52.900000,42.100000,63.400000,98.000000
1doseVaricellaVaccinationAge,13 Months,United States,2001,46.700000,45.700000,47.800000,23642.000000
1doseVaricellaVaccinationRaceEthnicity,Black only  non-Hispanic,South Carolina,2005,79.700000,61.700000,90.500000,54.000000
1doseVaricellaVaccinationWIC,Participating,Region  8,2005,82.700000,76.700000,87.400000,592.000000
1doseVaricellaVaccinationAge,19-35 Months,Idaho,2014,90.000000,83.800000,94.000000,235.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Alabama,2008,94.700000,89.600000,97.400000,242.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,MA-Rest of State,2001,83.400000,78.500000,87.300000,314.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,South Dakota,2016,93.000000,78.100000,98.000000,32.000000
1doseVaricellaVaccinationWIC,Not Participating ,MI-Rest of State,2008,88.300000,81.700000,92.700000,169.000000
1doseVaricellaVaccinationFacilityType,Mixed,WI-Rest of State,1998,31.100000,18.100000,47.900000,39.000000
1doseVaricellaVaccinationWIC,Not Participating ,Minnesota,2011,90.000000,81.100000,94.900000,182.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,IN-Marion County,2009,89.800000,82.900000,94.200000,173.000000
1doseVaricellaVaccinationFacilityType,Private,Maine,2002,73.300000,65.400000,79.900000,158.000000
1doseVaricellaVaccinationWIC,Participating,TN-Shelby County,2006,81.400000,71.900000,88.300000,126.000000
1doseVaricellaVaccinationWIC,Not Participating ,Region  5,2007,89.900000,87.700000,91.800000,1467.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,CA-Rest of State,1997,35.400000,27.200000,44.600000,143.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Wisconsin,2004,87.600000,79.800000,92.700000,127.000000
1doseVaricellaVaccinationPoverty,Unknown poverty,Region  1,2000,76.200000,67.900000,82.900000,233.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Delaware,2003,78.400000,67.600000,86.300000,124.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Region  4,2006,91.900000,89.400000,93.800000,1603.000000
1doseVaricellaVaccinationAge,19 Months,FL-Duval County,2000,59.300000,52.400000,65.800000,285.000000
1doseVaricellaVaccinationAge,19 Months,AZ-Rest of State,1996,5.400000,3.400000,8.500000,265.000000
1doseVaricellaVaccinationWIC,Participating,KS-Rest of State,2005,78.200000,66.700000,86.500000,95.000000
1doseVaricellaVaccinationAge,24 Months,New Hampshire,2015,86.800000,80.100000,91.500000,195.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Alabama,2011,93.900000,88.000000,97.000000,252.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Ohio,2009,88.700000,78.900000,94.300000,92.000000
1doseVaricellaVaccinationWIC,Participating,IL-Rest of State,2009,89.600000,80.000000,94.900000,84.000000
1doseVaricellaVaccinationAge,19 Months,Pennsylvania,1997,33.200000,28.600000,38.200000,552.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,New Hampshire,2000,68.600000,61.800000,74.800000,245.000000
1doseVaricellaVaccinationAge,24 Months,Washington,2010,84.200000,79.400000,88.000000,427.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,NV-Rest of State,2006,83.800000,75.900000,89.400000,177.000000
1doseVaricellaVaccinationFacilityType,Private,LA-Orleans Parish,2001,75.000000,64.500000,83.200000,146.000000
1doseVaricellaVaccinationVFCProgramProvider,Not Participating ,Georgia,2000,84.700000,69.800000,92.900000,47.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,North Dakota,2008,81.900000,74.400000,87.600000,162.000000
1doseVaricellaVaccinationFacilityType,Public,Region  3,2013,83.000000,66.500000,92.300000,137.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Louisiana,2007,95.600000,85.500000,98.800000,84.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Illinois,1998,24.500000,18.900000,31.100000,209.000000
1doseVaricellaVaccinationWIC,Not Participating ,Delaware,2005,94.500000,87.900000,97.600000,102.000000
1doseVaricellaVaccinationAge,13 Months,Indiana,2001,38.300000,32.900000,43.900000,562.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,CA-Los Angeles County,2000,78.500000,71.000000,84.400000,234.000000
1doseVaricellaVaccinationFacilityType,Other,Region  1,2013,91.600000,82.600000,96.200000,296.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,Region  8,2013,91.100000,88.100000,93.400000,1225.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Arkansas,2017,90.200000,80.500000,95.400000,93.000000
1doseVaricellaVaccinationFacilityType,Other,NJ-City of Newark,1999,54.600000,39.900000,68.500000,69.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Alaska,2010,82.500000,75.200000,88.000000,145.000000
1doseVaricellaVaccinationPoverty,Unknown poverty,FL-Miami-Dade County,2003,89.700000,72.000000,96.700000,32.000000
1doseVaricellaVaccinationAge,19-35 Months,Region  9,1999,67.300000,63.800000,70.500000,2312.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,NV-Rest of State,1999,50.800000,42.500000,59.100000,173.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Kentucky,2003,88.500000,73.600000,95.600000,60.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Nebraska,1997,25.200000,19.900000,31.400000,252.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,IL-City of Chicago,2012,82.900000,68.000000,91.700000,73.000000
1doseVaricellaVaccinationAge,13 Months,Delaware,2006,50.500000,42.300000,58.700000,235.000000
1doseVaricellaVaccinationAge,19 Months,PA-Rest of State,2017,86.400000,79.000000,91.500000,348.000000
1doseVaricellaVaccinationRaceEthnicity,Black only  non-Hispanic,TX-City of Houston,2015,83.800000,62.000000,94.300000,34.000000
1doseVaricellaVaccinationFacilityType,Private,New York,2002,79.600000,73.600000,84.600000,338.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,TX-Rest of State,2004,81.200000,70.200000,88.700000,79.000000
1doseVaricellaVaccinationFacilityType,Other,Region  2,2012,87.800000,79.500000,93.100000,94.000000
1doseVaricellaVaccinationFacilityType,Private,Region  9,2006,91.600000,88.000000,94.200000,1277.000000
1doseVaricellaVaccinationAge,19 Months,Missouri,2008,85.500000,80.100000,89.600000,315.000000
1doseVaricellaVaccinationPoverty,Unknown poverty,Region  7,2001,71.300000,57.200000,82.200000,90.000000
1doseVaricellaVaccinationFacilityType,Other,Montana,1997,27.700000,16.500000,42.700000,48.000000
1doseVaricellaVaccinationAge,24 Months,Arkansas,1997,14.700000,11.000000,19.400000,334.000000
1doseVaricellaVaccinationAge,24 Months,Virginia,2017,95.100000,90.400000,97.600000,356.000000
1doseVaricellaVaccinationWIC,Not Participating ,New Jersey,2012,93.500000,88.500000,96.400000,191.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,Delaware,2003,80.200000,72.600000,86.000000,258.000000
1doseVaricellaVaccinationAge,24 Months,MI-City of Detroit,2001,66.900000,60.400000,72.800000,284.000000
1doseVaricellaVaccinationWIC,Not Participating ,Region 10,2015,91.900000,88.800000,94.200000,581.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,U.S. Virgin Islands,2016,60.000000,48.600000,70.400000,114.000000
1doseVaricellaVaccinationAge,19 Months,Indiana,2016,89.800000,85.100000,93.200000,239.000000
1doseVaricellaVaccinationAge,13 Months,CO-Rest of State,2007,50.100000,41.000000,59.300000,212.000000
1doseVaricellaVaccinationWIC,Not Participating ,Idaho,2014,87.000000,77.100000,93.000000,130.000000
1doseVaricellaVaccinationFacilityType,Other,MD-Rest of State,2005,89.000000,67.600000,96.900000,42.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Georgia,2003,87.000000,73.800000,94.100000,127.000000
1doseVaricellaVaccinationFacilityType,Public,Kentucky,2002,78.200000,64.200000,87.800000,66.000000
1doseVaricellaVaccinationFacilityType,Other,West Virginia,2007,94.200000,77.800000,98.700000,31.000000
1doseVaricellaVaccinationFacilityType,Public,Mississippi,2002,72.500000,61.700000,81.200000,103.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Oklahoma,2011,96.900000,91.700000,98.900000,80.000000
1doseVaricellaVaccinationAge,24 Months,South Carolina,2016,92.500000,88.100000,95.300000,282.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Nevada,2009,78.500000,59.600000,90.000000,34.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,AZ-Maricopa County,1998,40.100000,29.900000,51.200000,90.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,New York,2009,91.200000,87.300000,94.000000,344.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Wyoming,1998,32.200000,26.400000,38.600000,266.000000
1doseVaricellaVaccinationAge,24 Months,CA-Rest of State,2001,76.100000,69.800000,81.500000,294.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,United States,2009,90.700000,88.600000,92.400000,2914.000000
1doseVaricellaVaccinationWIC,Participating,Alabama,2013,92.600000,83.800000,96.800000,92.000000
1doseVaricellaVaccinationFacilityType,Mixed,Region  5,2000,63.200000,54.100000,71.500000,214.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,Maryland,2000,83.300000,76.900000,88.200000,463.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,MA-City of Boston,2004,94.600000,89.700000,97.300000,185.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,Indiana,2000,55.700000,49.300000,61.800000,425.000000
1doseVaricellaVaccinationAge,19 Months,WA-Rest of State,2005,70.200000,62.600000,76.900000,207.000000
1doseVaricellaVaccinationAge,19-35 Months,Region  2,2013,92.600000,89.700000,94.700000,733.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,GA-Fulton/DeKalb Counties,2000,78.400000,68.700000,85.800000,99.000000
1doseVaricellaVaccinationWIC,Not Participating ,NJ-City of Newark,2003,53.100000,35.200000,70.300000,38.000000
1doseVaricellaVaccinationPoverty,Unknown poverty,Arizona,2005,85.500000,68.200000,94.200000,37.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,CA-San Diego County,2002,84.700000,77.100000,90.100000,149.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,LA-Rest of State,2004,78.800000,66.600000,87.400000,88.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Washington,1997,13.800000,10.500000,18.100000,428.000000
1doseVaricellaVaccinationAge,24 Months,CA-Los Angeles County,1997,34.400000,27.900000,41.600000,249.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,NJ-Rest of State,2001,59.400000,44.500000,72.700000,47.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,Idaho,2000,40.900000,34.700000,47.400000,279.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Iowa,2003,76.300000,61.000000,86.900000,48.000000
1doseVaricellaVaccinationFacilityType,Other,Region  8,2002,82.800000,76.400000,87.700000,314.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,CA-Los Angeles County,1998,53.800000,38.000000,68.900000,43.000000
1doseVaricellaVaccinationFacilityType,Public,CA-San Diego County,2004,87.200000,73.200000,94.500000,60.000000
1doseVaricellaVaccinationWIC,Participating,Mississippi,2016,91.800000,85.200000,95.600000,165.000000
1doseVaricellaVaccinationAge,24 Months,NV-Rest of State,2003,70.400000,63.900000,76.200000,282.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Georgia,1997,29.100000,23.400000,35.500000,322.000000
1doseVaricellaVaccinationRaceEthnicity,Multiple Races  non-Hispanic,Region  5,2003,87.200000,75.000000,93.900000,123.000000
1doseVaricellaVaccinationFacilityType,Private,Region  9,2005,88.500000,85.400000,91.100000,1189.000000
1doseVaricellaVaccinationAge,24 Months,NJ-Rest of State,2002,77.300000,70.900000,82.600000,322.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Idaho,2016,85.600000,72.900000,92.900000,73.000000
1doseVaricellaVaccinationRaceEthnicity,Asian only  non-Hispanic,Hawaii,2002,79.000000,67.100000,87.400000,76.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,AL-Rest of State,2008,92.200000,80.700000,97.100000,88.000000
1doseVaricellaVaccinationWIC,Participating,Kentucky,2015,94.900000,89.600000,97.600000,145.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,TX-City of Houston,2003,79.900000,70.800000,86.600000,117.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,Colorado,2006,90.300000,81.700000,95.100000,129.000000
1doseVaricellaVaccinationRaceEthnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Guam,2017,66.400000,57.200000,74.600000,155.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Tennessee,2005,90.500000,84.800000,94.300000,460.000000
1doseVaricellaVaccinationRaceEthnicity,American Indian or Alaska Native only  non-Hispanic,Region 10,2015,94.000000,78.100000,98.600000,56.000000
1doseVaricellaVaccinationAge,24 Months,WI-Rest of State,2001,63.900000,57.700000,69.600000,290.000000
1doseVaricellaVaccinationFacilityType,Other,Vermont,2003,70.700000,56.600000,81.700000,60.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,New York,2013,88.500000,79.600000,93.800000,160.000000
1doseVaricellaVaccinationWIC,Not Participating ,IN-Marion County,2006,87.500000,78.700000,93.000000,148.000000
1doseVaricellaVaccinationAge,13 Months,Pennsylvania,2008,58.700000,53.000000,64.200000,609.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,Region  5,2016,87.600000,82.700000,91.300000,367.000000
1doseVaricellaVaccinationFacilityType,Mixed,Michigan,2012,94.900000,83.600000,98.600000,53.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,Region  3,2004,89.200000,79.800000,94.600000,248.000000
1doseVaricellaVaccinationVFCProgramProvider,Not Participating ,IL-Rest of State,2008,91.500000,84.000000,95.600000,91.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,Idaho,2000,40.400000,34.500000,46.600000,312.000000
1doseVaricellaVaccinationFacilityType,Public,GA-Rest of State,2002,89.100000,76.900000,95.300000,53.000000
1doseVaricellaVaccinationAge,13 Months,Arkansas,2009,45.100000,38.200000,52.200000,298.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,District of Columbia,1998,61.700000,46.000000,75.300000,42.000000
1doseVaricellaVaccinationFacilityType,Private,Texas,2009,93.600000,90.200000,95.900000,857.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,Delaware,2002,90.500000,78.300000,96.200000,41.000000
1doseVaricellaVaccinationAge,19 Months,Kansas,1999,50.100000,43.900000,56.300000,328.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,NY-City of New York,2013,97.100000,82.000000,99.600000,79.000000
1doseVaricellaVaccinationFacilityType,Private,MD-City of Baltimore,1998,48.400000,37.700000,59.200000,103.000000
1doseVaricellaVaccinationAge,19-35 Months,Nebraska,2016,91.200000,84.800000,95.100000,219.000000
1doseVaricellaVaccinationFacilityType,Other,Region 10,2016,83.400000,74.200000,89.700000,182.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,MI-City of Detroit,2005,89.600000,80.200000,94.900000,79.000000
1doseVaricellaVaccinationWIC,Participating,TX-El Paso County,2008,92.000000,87.600000,94.900000,196.000000
1doseVaricellaVaccinationAge,19-35 Months,LA-Rest of State,1996,4.900000,2.900000,8.300000,265.000000
1doseVaricellaVaccinationFacilityType,Private,Alaska,1999,38.100000,29.300000,47.600000,125.000000
1doseVaricellaVaccinationAge,19 Months,Region  8,1999,41.900000,38.700000,45.300000,1856.000000
1doseVaricellaVaccinationWIC,Participating,Pennsylvania,2016,94.500000,87.100000,97.800000,252.000000
1doseVaricellaVaccinationAge,24 Months,Alabama,2006,93.400000,88.800000,96.200000,269.000000
1doseVaricellaVaccinationAge,19-35 Months,CA-San Diego County,1997,36.300000,30.600000,42.400000,288.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,CA-Los Angeles County,1998,56.100000,43.800000,67.600000,79.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,Kansas,2015,96.900000,80.600000,99.600000,41.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Delaware,1998,49.700000,39.600000,59.700000,107.000000
1doseVaricellaVaccinationWIC,Not Participating ,Region  4,2014,92.300000,88.400000,95.000000,841.000000
1doseVaricellaVaccinationAge,19 Months,TX-El Paso County,2015,89.300000,83.600000,93.100000,211.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,West Virginia,2001,79.900000,63.700000,90.000000,43.000000
1doseVaricellaVaccinationAge,19 Months,NM-Rest of State,2000,59.800000,53.000000,66.200000,311.000000
