dose,category,location,year,coverage,low,high,size
2 doses Hepatitis A Vaccination - Facility Type,Hispanic,Ohio,2013,48.400000,40.000000,56.900000,180.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Region  2,2015,79.500000,67.600000,87.900000,97.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Region  3,2012,53.900000,42.400000,65.000000,235.000000
1 dose Hepatitis A Vaccination - Facility Type,Living in an MSA Noncentral City,TX-El Paso County,2003,47.000000,39.800000,54.400000,229.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Asian only  non-Hispanic,Region  4,2012,83.800000,68.400000,92.600000,59.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Region  6,2007,24.400000,21.300000,27.700000,2598.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,PA-Rest of State,2016,62.500000,54.900000,69.500000,327.000000
1 dose Hepatitis A Vaccination - Facility Type,Private,Delaware,2007,28.800000,21.800000,37.100000,206.000000
2 doses Hepatitis A Vaccination - Facility Type,Multiple Races  non-Hispanic,Utah,2012,53.500000,44.900000,61.900000,221.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Nebraska,2007,22.700000,15.900000,31.300000,143.000000
2 doses Hepatitis A Vaccination - Facility Type,Mixed,Nebraska,2014,70.900000,51.700000,84.700000,55.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,IL-City of Chicago,2015,63.400000,52.000000,73.500000,95.000000
1 dose Hepatitis A Vaccination - Facility Type,Private,IL-City of Chicago,2015,88.700000,79.200000,94.100000,90.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,Region  5,2011,77.900000,71.000000,83.600000,344.000000
1 dose Hepatitis A Vaccination - Poverty,Living Below Poverty,District of Columbia,2014,91.100000,79.300000,96.500000,65.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,IL-Rest of State,2009,41.900000,33.300000,51.000000,200.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,NY-Rest of State,2010,63.500000,54.000000,72.100000,151.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Missouri,2009,77.700000,66.000000,86.300000,88.000000
1 dose Hepatitis A Vaccination - Facility Type,Public,Illinois,2010,68.700000,54.300000,80.200000,96.000000
2 doses Hepatitis A Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,United States,2011,53.200000,37.300000,68.600000,87.000000
1 dose Hepatitis A Vaccination - WIC,Not Participating ,NY-Rest of State,2013,79.400000,69.900000,86.500000,135.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Utah,2017,60.300000,50.400000,69.500000,135.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,IL-Rest of State,2009,55.900000,36.500000,73.700000,35.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,South Dakota,2017,90.500000,77.300000,96.400000,71.000000
2 doses Hepatitis A Vaccination - WIC,Participating,TX-Rest of State,2016,57.500000,48.200000,66.300000,191.000000
1 dose Hepatitis A Vaccination - Facility Type,Private,Nebraska,2009,73.400000,63.300000,81.600000,128.000000
2 doses Hepatitis A Vaccination - Facility Type,Black only  non-Hispanic,Hawaii,2010,51.600000,35.300000,67.500000,42.000000
1 dose Hepatitis A Vaccination - Facility Type,Public,South Carolina,2010,76.100000,69.200000,81.900000,200.000000
1 dose Hepatitis A Vaccination - Facility Type,Living Below Poverty,Wisconsin,2004,11.300000,6.800000,18.200000,87.000000
2 doses Hepatitis A Vaccination - Facility Type,Public,United States,2012,50.800000,45.900000,55.700000,1748.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Black only  non-Hispanic,Region  1,2014,95.700000,88.800000,98.400000,61.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Oklahoma,2014,51.900000,37.900000,65.500000,94.000000
2 doses Hepatitis A Vaccination - Poverty,Living Below Poverty,Wyoming,2012,26.500000,14.800000,42.700000,48.000000
2 doses Hepatitis A Vaccination - Facility Type,Private,Delaware,2008,38.300000,30.500000,46.800000,197.000000
2 doses Hepatitis A Vaccination - Facility Type,Public,Alabama,2007,11.400000,7.300000,17.500000,190.000000
1 dose Hepatitis A Vaccination - Facility Type,Other,Montana,2009,48.800000,34.500000,63.300000,64.000000
1 dose Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Mississippi,2007,27.400000,20.500000,35.700000,170.000000
1 dose Hepatitis A Vaccination - Poverty,Living Below Poverty,Iowa,2015,94.000000,84.300000,97.900000,47.000000
1 dose Hepatitis A Vaccination - Poverty,Multiple Races  non-Hispanic,Indiana,2009,67.200000,59.500000,74.100000,447.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Asian only  non-Hispanic,Region  7,2017,91.900000,76.100000,97.600000,30.000000
2 doses Hepatitis A Vaccination - Facility Type,Other,TX-El Paso County,2008,62.800000,54.900000,70.100000,180.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,Kansas,2009,78.300000,56.700000,90.800000,41.000000
1 dose Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,District of Columbia,2017,90.700000,78.300000,96.300000,64.000000
2 doses Hepatitis A Vaccination - Facility Type,Other,Iowa,2016,62.500000,49.600000,73.800000,79.000000
2 doses Hepatitis A Vaccination - Race/Ethnicity,Multiple Races  non-Hispanic,Texas,2011,54.700000,28.200000,78.700000,49.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Hispanic,New York,2014,85.800000,76.300000,91.900000,110.000000
1 dose Hepatitis A Vaccination - Facility Type,Other,TX-Rest of State,2011,76.000000,46.900000,91.900000,45.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,Region 10,2012,85.200000,74.800000,91.800000,226.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Washington,2011,49.200000,38.900000,59.600000,139.000000
1 dose Hepatitis A Vaccination - Facility Type,Public,Louisiana,2008,72.200000,65.000000,78.400000,253.000000
2 doses Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,Missouri,2009,33.200000,26.100000,41.100000,252.000000
2 doses Hepatitis A Vaccination - Poverty,Living Below Poverty,New Mexico,2007,21.200000,11.300000,36.200000,65.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Pennsylvania,2007,19.600000,16.000000,23.900000,552.000000
2 doses Hepatitis A Vaccination - Race/Ethnicity,Black only  non-Hispanic,New York,2009,32.000000,18.300000,49.700000,43.000000
1 dose Hepatitis A Vaccination - WIC,Not Participating ,Region  3,2010,75.700000,71.900000,79.200000,1330.000000
1 dose Hepatitis A Vaccination - Facility Type,Asian only  non-Hispanic,Nevada,2003,35.700000,26.900000,45.600000,122.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Participating,Region  7,2007,21.100000,17.100000,25.700000,610.000000
2 doses Hepatitis A Vaccination - Facility Type,Public,TX-City of Houston,2009,59.000000,48.200000,69.000000,131.000000
2 doses Hepatitis A Vaccination - Poverty,Unknown poverty,Region  3,2011,62.700000,42.500000,79.300000,81.000000
2 doses Hepatitis A Vaccination - Facility Type,Other,Alaska,2011,49.000000,32.200000,66.000000,47.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Region  9,2005,45.000000,39.100000,51.000000,840.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Participating,Pennsylvania,2013,60.500000,54.000000,66.700000,495.000000
2 doses Hepatitis A Vaccination - Facility Type,Mixed,South Carolina,2012,45.700000,31.200000,61.000000,54.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Region  9,2014,93.200000,78.800000,98.100000,60.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Oklahoma,2004,51.000000,42.100000,59.900000,176.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Asian only  non-Hispanic,Region  1,2007,44.500000,27.400000,63.100000,46.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Participating,New Jersey,2007,16.700000,10.300000,26.000000,152.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Kentucky,2012,71.100000,59.400000,80.600000,95.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Wisconsin,2015,78.600000,64.300000,88.200000,55.000000
1 dose Hepatitis A Vaccination - Poverty,Unknown poverty,Texas,2007,77.200000,59.400000,88.700000,72.000000
2 doses Hepatitis A Vaccination - Age,19 Months,TX-Rest of State,2016,20.400000,16.400000,25.200000,542.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Region  6,2006,7.000000,4.200000,11.200000,623.000000
2 doses Hepatitis A Vaccination - Race/Ethnicity,Multiple Races  non-Hispanic,Region  4,2008,50.300000,33.600000,67.000000,92.000000
2 doses Hepatitis A Vaccination - Urbanicity,Participating,NY-City of New York,2016,52.300000,44.400000,60.200000,203.000000
1 dose Hepatitis A Vaccination - Poverty,Living Below Poverty,New Mexico,2009,88.600000,81.500000,93.200000,110.000000
1 dose Hepatitis A Vaccination - WIC,Not Participating ,Connecticut,2014,89.200000,80.300000,94.400000,170.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Idaho,2012,93.300000,88.000000,96.300000,264.000000
2 doses Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Indiana,2013,62.500000,53.700000,70.600000,163.000000
2 doses Hepatitis A Vaccination - Poverty,Living Below Poverty,Region  6,2014,54.600000,48.300000,60.700000,816.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Not Participating ,IL-Rest of State,2011,26.700000,15.400000,42.000000,54.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,TX-City of Houston,2009,57.800000,49.700000,65.600000,218.000000
1 dose Hepatitis A Vaccination - Facility Type,Public,New Jersey,2009,63.400000,56.200000,70.000000,279.000000
2 doses Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Region 10,2013,58.500000,52.700000,64.100000,783.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,Pennsylvania,2017,61.400000,51.300000,70.500000,333.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,TX-Rest of State,2016,87.700000,75.200000,94.300000,150.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,Region  5,2013,56.600000,52.500000,60.500000,882.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,United States,2008,70.100000,68.300000,71.800000,6712.000000
1 dose Hepatitis A Vaccination - Facility Type,Public,Iowa,2015,90.300000,73.400000,96.900000,46.000000
2 doses Hepatitis A Vaccination - Facility Type,Public,South Dakota,2009,53.200000,33.700000,71.700000,30.000000
2 doses Hepatitis A Vaccination - Facility Type,Living Below Poverty,Ohio,2010,47.500000,31.400000,64.100000,44.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Illinois,2014,89.700000,80.200000,95.000000,110.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Michigan,2017,83.400000,73.500000,90.100000,100.000000
2 doses Hepatitis A Vaccination - Poverty,Unknown poverty,California,2008,62.100000,39.300000,80.500000,42.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Wyoming,2015,38.400000,25.100000,53.700000,61.000000
1 dose Hepatitis A Vaccination - Age,24 Months,Illinois,2016,83.700000,79.500000,87.200000,494.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,NY-Rest of State,2016,57.200000,50.200000,63.900000,278.000000
2 doses Hepatitis A Vaccination - WIC,Participating,Indiana,2010,40.700000,31.800000,50.300000,133.000000
2 doses Hepatitis A Vaccination - Facility Type,Other,West Virginia,2016,65.600000,48.300000,79.500000,42.000000
1 dose Hepatitis A Vaccination - Facility Type,Private,Arkansas,2014,83.700000,67.100000,92.800000,90.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,Indiana,2010,69.600000,63.000000,75.500000,322.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Region  7,2012,83.900000,73.700000,90.600000,151.000000
1 dose Hepatitis A Vaccination - Facility Type,Public,TX-Rest of State,2016,82.400000,50.700000,95.500000,44.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Black only  non-Hispanic,Region  2,2016,80.400000,68.000000,88.800000,77.000000
2 doses Hepatitis A Vaccination - Facility Type,Private,California,2008,47.200000,41.200000,53.200000,577.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Alaska,2010,45.000000,37.500000,52.600000,215.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Georgia,2016,68.800000,57.900000,78.000000,109.000000
2 doses Hepatitis A Vaccination - Poverty,Multiple Races  non-Hispanic,IL-Rest of State,2009,38.800000,31.300000,46.800000,228.000000
1 dose Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,West Virginia,2008,54.800000,47.100000,62.200000,272.000000
1 dose Hepatitis A Vaccination - Age,24 Months,Rhode Island,2016,88.500000,83.200000,92.300000,239.000000
1 dose Hepatitis A Vaccination - Facility Type,Asian only  non-Hispanic,Tennessee,2004,9.700000,5.700000,16.000000,169.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Wisconsin,2008,37.200000,30.400000,44.500000,222.000000
2 doses Hepatitis A Vaccination - Facility Type,Public,Pennsylvania,2016,57.400000,35.500000,76.700000,41.000000
2 doses Hepatitis A Vaccination - Facility Type,Private,Michigan,2012,41.000000,31.400000,51.200000,157.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Maine,2008,40.200000,30.600000,50.600000,119.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Black only  non-Hispanic,Region  6,2003,9.300000,6.100000,13.800000,403.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Participating,Region  7,2012,82.900000,78.900000,86.400000,858.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Not Participating ,North Carolina,2007,12.600000,7.700000,19.900000,199.000000
2 doses Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,Kansas,2017,61.000000,42.400000,76.800000,46.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Indiana,2017,87.000000,76.100000,93.400000,113.000000
2 doses Hepatitis A Vaccination - Facility Type,Other,Arizona,2015,63.000000,53.800000,71.400000,170.000000
2 doses Hepatitis A Vaccination - Race/Ethnicity,Hispanic,Region  3,2016,58.600000,47.400000,69.000000,282.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Wyoming,2013,56.500000,39.100000,72.300000,48.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Utah,2012,86.500000,74.700000,93.300000,82.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Region  6,2006,26.200000,20.700000,32.700000,574.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,AL-Rest of State,2007,33.600000,21.900000,47.800000,60.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,TX-Rest of State,2008,83.900000,73.500000,90.700000,104.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,TX-City of Houston,2004,29.200000,23.500000,35.600000,303.000000
2 doses Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Arizona,2016,59.600000,48.800000,69.700000,159.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Region  3,2010,79.200000,74.900000,82.900000,882.000000
1 dose Hepatitis A Vaccination - Facility Type,Public,Ohio,2017,81.600000,73.500000,87.600000,193.000000
1 dose Hepatitis A Vaccination - Facility Type,Private,New Hampshire,2012,78.000000,65.500000,86.800000,91.000000
2 doses Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,Arizona,2010,58.900000,48.300000,68.800000,111.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Alaska,2005,48.000000,34.200000,62.200000,49.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Arkansas,2016,51.300000,38.400000,64.100000,91.000000
2 doses Hepatitis A Vaccination - WIC,Participating,California,2016,71.300000,58.900000,81.100000,106.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Region  3,2015,87.600000,82.900000,91.100000,815.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Region  9,2010,44.800000,29.400000,61.300000,101.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,South Carolina,2010,47.400000,40.900000,54.000000,300.000000
2 doses Hepatitis A Vaccination - Facility Type,Mixed,Tennessee,2010,59.400000,41.400000,75.300000,39.000000
2 doses Hepatitis A Vaccination - Facility Type,Other,Maine,2010,27.000000,17.400000,39.400000,67.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,TX-Bexar County,2014,75.400000,65.100000,83.500000,117.000000
1 dose Hepatitis A Vaccination - Facility Type,Asian only  non-Hispanic,New Jersey,2014,83.500000,63.300000,93.700000,37.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Hispanic,Region  6,2017,91.900000,89.300000,94.000000,1053.000000
1 dose Hepatitis A Vaccination - Facility Type,Public,PA-Philadelphia,2016,92.300000,82.900000,96.800000,120.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Region 10,2010,82.200000,78.600000,85.200000,1035.000000
2 doses Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,Montana,2009,29.500000,22.500000,37.500000,225.000000
1 dose Hepatitis A Vaccination - Facility Type,Private,Region  6,2004,19.700000,16.900000,22.900000,1648.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Kansas,2012,85.900000,75.000000,92.500000,93.000000
1 dose Hepatitis A Vaccination - Facility Type,Asian only  non-Hispanic,Alabama,2009,68.200000,49.100000,82.700000,51.000000
2 doses Hepatitis A Vaccination - Facility Type,Asian only  non-Hispanic,PA-Philadelphia,2017,62.100000,47.100000,75.100000,54.000000
2 doses Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Region  9,2011,59.000000,52.000000,65.700000,915.000000
2 doses Hepatitis A Vaccination - WIC,Participating,Region  6,2004,2.700000,1.900000,3.800000,1769.000000
1 dose Hepatitis A Vaccination - Facility Type,Other,Oregon,2012,85.900000,65.000000,95.200000,33.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Colorado,2009,30.200000,20.300000,42.500000,136.000000
2 doses Hepatitis A Vaccination - Facility Type,Mixed,Utah,2013,68.400000,51.900000,81.300000,51.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Rhode Island,2014,87.400000,70.500000,95.200000,45.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Region  7,2015,89.600000,85.000000,92.900000,396.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Hispanic,Region  3,2010,88.400000,80.000000,93.600000,226.000000
2 doses Hepatitis A Vaccination - Facility Type,Public,Region 10,2013,62.900000,48.100000,75.600000,139.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,WI-Milwaukee County,2002,10.700000,5.800000,18.700000,265.000000
2 doses Hepatitis A Vaccination - Age,19 Months,Tennessee,2016,22.600000,17.000000,29.400000,237.000000
1 dose Hepatitis A Vaccination - Facility Type,Private,United States,2005,15.500000,14.300000,16.800000,10656.000000
1 dose Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,West Virginia,2011,85.100000,79.800000,89.200000,342.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,IL-Rest of State,2013,84.000000,66.900000,93.200000,67.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,Iowa,2015,66.900000,58.100000,74.600000,167.000000
1 dose Hepatitis A Vaccination - Facility Type,Private,Georgia,2008,80.000000,72.100000,86.100000,235.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Massachusetts,2013,89.400000,76.900000,95.500000,66.000000
1 dose Hepatitis A Vaccination - Facility Type,Other,Arkansas,2016,82.800000,65.900000,92.300000,39.000000
2 doses Hepatitis A Vaccination - Facility Type,Public,Minnesota,2008,37.700000,31.400000,44.500000,302.000000
2 doses Hepatitis A Vaccination - Facility Type,Other,New York,2015,52.900000,39.700000,65.800000,77.000000
1 dose Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Vermont,2012,63.900000,56.000000,71.200000,197.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Region  5,2015,81.600000,73.400000,87.700000,233.000000
2 doses Hepatitis A Vaccination - Facility Type,Mixed,Illinois,2012,53.300000,39.100000,67.000000,75.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Rhode Island,2016,70.200000,62.800000,76.700000,239.000000
2 doses Hepatitis A Vaccination - Poverty,Living At or Above Poverty,United States,2004,1.000000,0.700000,1.200000,16003.000000
2 doses Hepatitis A Vaccination - Age,19 Months,New Hampshire,2013,23.600000,17.900000,30.500000,226.000000
1 dose Hepatitis A Vaccination - WIC,Not Participating ,Ohio,2007,34.500000,27.400000,42.500000,175.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,United States,2012,81.800000,78.700000,84.600000,1582.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Alabama,2013,56.300000,36.000000,74.700000,30.000000
2 doses Hepatitis A Vaccination - Facility Type,Other,IL-Rest of State,2015,52.600000,39.100000,65.700000,69.000000
1 dose Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Oklahoma,2017,86.600000,79.400000,91.600000,155.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,South Carolina,2012,57.400000,45.900000,68.200000,115.000000
2 doses Hepatitis A Vaccination - Facility Type,Other,Utah,2014,61.500000,51.400000,70.600000,180.000000
1 dose Hepatitis A Vaccination - Age,24 Months,Nevada,2011,84.000000,76.300000,89.600000,306.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,TX-Dallas County,2010,50.000000,36.900000,63.100000,65.000000
1 dose Hepatitis A Vaccination - WIC,Not Participating ,Alaska,2014,92.200000,85.700000,95.900000,124.000000
1 dose Hepatitis A Vaccination - WIC,Participating,New Mexico,2006,40.700000,34.200000,47.600000,324.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Region  5,2002,1.400000,0.800000,2.300000,1818.000000
2 doses Hepatitis A Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Region  2,2012,43.600000,38.200000,49.200000,418.000000
1 dose Hepatitis A Vaccination - Facility Type,Private,Region  9,2017,89.300000,80.500000,94.400000,630.000000
1 dose Hepatitis A Vaccination - Age,24 Months,West Virginia,2014,80.700000,73.600000,86.200000,259.000000
2 doses Hepatitis A Vaccination - Facility Type,Public,Alaska,2007,36.400000,24.600000,50.000000,78.000000
1 dose Hepatitis A Vaccination - Facility Type,Other,Region  4,2017,79.500000,70.800000,86.200000,275.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Asian only  non-Hispanic,Region  9,2011,80.500000,58.000000,92.500000,105.000000
1 dose Hepatitis A Vaccination - Facility Type,Other,Region  9,2008,84.700000,73.300000,91.700000,201.000000
2 doses Hepatitis A Vaccination - Facility Type,Public,Nebraska,2007,21.600000,15.300000,29.600000,175.000000
2 doses Hepatitis A Vaccination - Facility Type,Multiple Races  non-Hispanic,New Jersey,2016,55.700000,44.800000,66.000000,130.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Connecticut,2009,46.500000,36.600000,56.800000,208.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,TX-Bexar County,2009,82.800000,75.500000,88.300000,220.000000
1 dose Hepatitis A Vaccination - WIC,Not Participating ,West Virginia,2008,60.000000,51.000000,68.500000,155.000000
1 dose Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Region  8,2006,30.200000,26.100000,34.700000,1352.000000
2 doses Hepatitis A Vaccination - Facility Type,Living Below Poverty,TX-El Paso County,2015,72.800000,62.900000,80.800000,108.000000
1 dose Hepatitis A Vaccination - Facility Type,Other,Kansas,2013,79.600000,63.300000,89.900000,42.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,New Jersey,2012,80.300000,73.800000,85.500000,242.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Utah,2010,52.100000,44.500000,59.700000,284.000000
1 dose Hepatitis A Vaccination - Facility Type,Living Below Poverty,Louisiana,2007,54.500000,41.000000,67.300000,73.000000
2 doses Hepatitis A Vaccination - Facility Type,Public,Arkansas,2016,60.700000,41.700000,76.900000,39.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Arkansas,2014,43.100000,33.800000,52.800000,200.000000
1 dose Hepatitis A Vaccination - Facility Type,Multiple Races  non-Hispanic,New Jersey,2011,75.200000,68.000000,81.300000,210.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Participating,Region  9,2003,37.200000,33.600000,40.900000,1826.000000
2 doses Hepatitis A Vaccination - Poverty,Living Below Poverty,South Dakota,2013,59.300000,43.200000,73.600000,46.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Region  5,2011,44.000000,39.500000,48.600000,920.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Black only  non-Hispanic,Region  2,2015,81.600000,66.700000,90.800000,67.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Participating,California,2015,61.100000,50.900000,70.400000,199.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Region  2,2013,49.300000,44.800000,53.700000,733.000000
1 dose Hepatitis A Vaccination - WIC,Not Participating ,IL-Rest of State,2014,86.500000,79.500000,91.400000,184.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,Texas,2006,53.300000,49.000000,57.500000,1422.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,TX-Dallas County,2003,26.900000,21.900000,32.600000,311.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,California,2015,63.400000,52.500000,73.100000,178.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Participating,Missouri,2014,84.300000,76.400000,90.000000,195.000000
2 doses Hepatitis A Vaccination - Poverty,Living Below Poverty,California,2007,35.500000,25.400000,47.000000,272.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Maine,2013,86.300000,77.700000,91.900000,101.000000
1 dose Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,Oklahoma,2012,85.600000,68.800000,94.200000,56.000000
2 doses Hepatitis A Vaccination - Poverty,Multiple Races  non-Hispanic,Indiana,2016,69.200000,60.800000,76.600000,169.000000
2 doses Hepatitis A Vaccination - Facility Type,Black only  non-Hispanic,Hawaii,2017,46.600000,30.600000,63.200000,38.000000
1 dose Hepatitis A Vaccination - Poverty,Multiple Races  non-Hispanic,Oklahoma,2016,83.100000,72.800000,90.000000,115.000000
2 doses Hepatitis A Vaccination - Facility Type,Private,Vermont,2008,31.700000,24.200000,40.400000,157.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Participating,New York,2010,36.800000,31.000000,43.000000,357.000000
1 dose Hepatitis A Vaccination - Poverty,Living Below Poverty,Region  5,2015,82.800000,77.500000,87.100000,408.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Kentucky,2017,93.600000,81.000000,98.000000,55.000000
1 dose Hepatitis A Vaccination - Age,Asian only  non-Hispanic,HP 2020 Target,2006,85.000000,nan,nan,nan
1 dose Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Kentucky,2007,43.300000,32.500000,54.800000,98.000000
