dose,category,location,year,coverage,low,high,size
otavirus Vaccination - Age,24 Months,Region 10,2011,64.800000,60.200000,69.000000,1151.000000
otavirus Vaccination - Facility Type,Multiple Races  non-Hispanic,NY-Rest of State,2010,53.800000,44.800000,62.600000,166.000000
otavirus Vaccination - Facility Type,Public,Region  6,2010,42.900000,33.200000,53.100000,307.000000
otavirus Vaccination - Facility Type,Public,IL-Rest of State,2012,58.200000,39.200000,75.000000,37.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Region  6,2011,74.500000,62.100000,83.800000,231.000000
otavirus Vaccination - Facility Type,Other,Tennessee,2014,80.100000,71.100000,86.800000,163.000000
otavirus Vaccination - Facility Type,Public,Region  4,2012,54.300000,45.500000,62.800000,318.000000
otavirus Vaccination - Facility Type,Public,New Mexico,2011,48.200000,29.400000,67.400000,42.000000
otavirus Vaccination - Facility Type,Hispanic,Georgia,2017,75.800000,59.000000,87.200000,58.000000
otavirus Vaccination - Facility Type,Private,Nebraska,2012,80.000000,70.800000,86.900000,131.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Region  5,2011,70.600000,67.300000,73.700000,1857.000000
otavirus Vaccination - Age,19 Months,TX-Rest of State,2015,76.600000,71.100000,81.300000,596.000000
otavirus Vaccination - Age,7 Months,Ohio,2015,71.800000,63.600000,78.800000,219.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Maine,2012,68.600000,50.000000,82.700000,43.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Region  2,2014,72.900000,66.700000,78.300000,376.000000
otavirus Vaccination - VFC Program Provider,Participating,Region  9,2009,42.000000,36.900000,47.400000,1071.000000
otavirus Vaccination - Facility Type,Asian only  non-Hispanic,Florida,2017,66.600000,53.300000,77.700000,94.000000
otavirus Vaccination - Facility Type,Public,Nevada,2017,74.200000,65.100000,81.600000,157.000000
otavirus Vaccination - Race/Ethnicity,Multiple Races  non-Hispanic,Region  1,2017,85.300000,68.500000,94.000000,97.000000
otavirus Vaccination - Age,7 Months,Oregon,2017,74.100000,66.800000,80.300000,254.000000
otavirus Vaccination - WIC,Not Participating ,Minnesota,2009,55.200000,47.200000,62.900000,171.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Region  1,2011,57.300000,50.200000,64.200000,436.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Wyoming,2017,71.700000,63.400000,78.800000,173.000000
otavirus Vaccination - Age,19-35 Months,TX-Rest of State,2014,66.800000,60.300000,72.700000,454.000000
otavirus Vaccination - Age,24 Months,Delaware,2016,80.900000,73.600000,86.500000,222.000000
otavirus Vaccination - Age,7 Months,Region 10,2016,74.800000,70.900000,78.300000,1089.000000
otavirus Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Region  2,2013,69.800000,63.600000,75.300000,355.000000
otavirus Vaccination - Age,19-35 Months,Wisconsin,2011,73.800000,65.900000,80.500000,307.000000
otavirus Vaccination - Facility Type,Mixed,Region  2,2010,56.200000,41.700000,69.700000,72.000000
otavirus Vaccination - Facility Type,Asian only  non-Hispanic,Massachusetts,2009,51.600000,34.300000,68.500000,38.000000
otavirus Vaccination - Facility Type,Multiple Races  non-Hispanic,Hawaii,2016,69.800000,55.400000,81.100000,68.000000
otavirus Vaccination - Age,24 Months,TX-Bexar County,2012,67.500000,59.600000,74.400000,281.000000
otavirus Vaccination - Age,24 Months,District of Columbia,2016,70.200000,63.500000,76.200000,309.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Delaware,2012,77.700000,70.500000,83.600000,254.000000
otavirus Vaccination - Race/Ethnicity,Hispanic,New York,2015,66.100000,56.300000,74.600000,152.000000
otavirus Vaccination - Race/Ethnicity,Hispanic,Texas,2011,74.900000,69.600000,79.500000,816.000000
otavirus Vaccination - Age,7 Months,Massachusetts,2012,82.400000,76.100000,87.300000,270.000000
otavirus Vaccination - Age,19 Months,Region  6,2015,73.500000,70.400000,76.300000,2416.000000
otavirus Vaccination - Age,7 Months,Illinois,2017,75.400000,70.300000,80.000000,473.000000
otavirus Vaccination - Facility Type,Public,Idaho,2012,68.200000,59.800000,75.500000,210.000000
otavirus Vaccination - Poverty,Living Below Poverty,Arizona,2013,61.500000,47.400000,73.800000,75.000000
otavirus Vaccination - Facility Type,Asian only  non-Hispanic,New Jersey,2011,62.900000,43.700000,78.800000,33.000000
otavirus Vaccination - Age,24 Months,Minnesota,2013,80.300000,72.500000,86.300000,195.000000
otavirus Vaccination - Age,19 Months,Region  5,2014,70.700000,67.500000,73.700000,1807.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,IL-Rest of State,2011,56.800000,35.600000,75.800000,40.000000
otavirus Vaccination - WIC,Not Participating ,IL-City of Chicago,2015,84.300000,74.700000,90.700000,95.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Alaska,2013,59.800000,42.100000,75.300000,49.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Iowa,2016,81.800000,75.600000,86.600000,240.000000
otavirus Vaccination - Facility Type,Other,Minnesota,2012,70.700000,55.200000,82.500000,81.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Region  9,2009,43.000000,29.600000,57.600000,136.000000
otavirus Vaccination - Age,7 Months,Arkansas,2009,27.300000,21.900000,33.500000,298.000000
otavirus Vaccination - Age,7 Months,New Jersey,2012,68.000000,61.100000,74.200000,285.000000
otavirus Vaccination - Facility Type,Living Below Poverty,Delaware,2009,55.000000,37.000000,71.800000,38.000000
otavirus Vaccination - Age,7 Months,IL-Rest of State,2017,74.700000,68.600000,79.900000,336.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,South Carolina,2017,65.700000,56.000000,74.300000,186.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,TX-Rest of State,2016,81.800000,67.300000,90.700000,59.000000
otavirus Vaccination - Poverty,Asian only  non-Hispanic,Maine,2011,61.000000,53.500000,67.900000,247.000000
otavirus Vaccination - Facility Type,Multiple Races  non-Hispanic,Colorado,2016,81.000000,68.300000,89.400000,146.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Region  4,2017,74.200000,65.600000,81.300000,338.000000
otavirus Vaccination - Facility Type,Mixed,Pennsylvania,2014,63.900000,44.100000,79.900000,86.000000
otavirus Vaccination - Facility Type,Other,Region  4,2011,60.700000,50.600000,69.900000,224.000000
otavirus Vaccination - Age,19 Months,Nevada,2011,56.400000,47.200000,65.100000,306.000000
otavirus Vaccination - WIC,Participating,Nevada,2009,38.400000,28.500000,49.300000,107.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Oklahoma,2009,31.900000,25.800000,38.700000,275.000000
otavirus Vaccination - Age,7 Months,South Dakota,2013,68.700000,60.400000,76.000000,189.000000
otavirus Vaccination - Age,Asian only  non-Hispanic,FL-Rest of State,2009,31.500000,23.400000,41.000000,151.000000
otavirus Vaccination - Age,24 Months,PA-Rest of State,2015,74.900000,67.300000,81.100000,303.000000
otavirus Vaccination - Age,19-35 Months,Utah,2016,78.500000,71.800000,83.900000,252.000000
otavirus Vaccination - Poverty,Living Below Poverty,California,2015,69.400000,55.600000,80.500000,77.000000
otavirus Vaccination - Age,19-35 Months,Oregon,2011,62.200000,53.800000,69.800000,296.000000
otavirus Vaccination - Poverty,Living Below Poverty,Region 10,2017,65.400000,54.900000,74.600000,165.000000
otavirus Vaccination - Age,19 Months,West Virginia,2012,62.600000,54.600000,70.100000,250.000000
otavirus Vaccination - Age,19-35 Months,Louisiana,2012,65.000000,57.300000,72.000000,304.000000
otavirus Vaccination - Facility Type,Other,Hawaii,2015,63.500000,44.000000,79.400000,38.000000
otavirus Vaccination - Age,19 Months,Region  6,2013,70.500000,66.600000,74.100000,2013.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Kansas,2017,82.000000,72.800000,88.500000,140.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Virginia,2012,66.500000,51.300000,78.900000,113.000000
otavirus Vaccination - WIC,Participating,Virginia,2014,66.700000,49.400000,80.400000,57.000000
otavirus Vaccination - Age,7 Months,IL-City of Chicago,2011,68.300000,60.500000,75.200000,411.000000
otavirus Vaccination - Race/Ethnicity,American Indian or Alaska Native only  non-Hispanic,Region  6,2012,70.300000,52.700000,83.400000,56.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Michigan,2010,61.500000,43.600000,76.700000,46.000000
otavirus Vaccination - Facility Type,Private,New Mexico,2012,82.500000,74.000000,88.700000,140.000000
otavirus Vaccination - Facility Type,Asian only  non-Hispanic,Hawaii,2017,68.600000,51.900000,81.500000,52.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Iowa,2011,70.600000,59.500000,79.700000,125.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Region  4,2015,70.200000,65.500000,74.500000,857.000000
otavirus Vaccination - Age,19-35 Months,Missouri,2010,59.300000,52.800000,65.600000,325.000000
otavirus Vaccination - Age,7 Months,Vermont,2016,80.700000,74.800000,85.400000,287.000000
otavirus Vaccination - Poverty,Living Below Poverty,Illinois,2014,61.900000,50.500000,72.100000,155.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Minnesota,2017,64.300000,50.700000,76.000000,102.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Montana,2009,34.900000,27.400000,43.200000,220.000000
otavirus Vaccination - Age,24 Months,Alaska,2015,72.000000,65.700000,77.400000,295.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Missouri,2017,79.600000,71.500000,85.800000,177.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Region  6,2012,67.200000,61.600000,72.300000,780.000000
otavirus Vaccination - Facility Type,Private,Region  3,2011,75.200000,71.500000,78.600000,1816.000000
otavirus Vaccination - Facility Type,Multiple Races  non-Hispanic,TX-El Paso County,2016,77.200000,68.000000,84.400000,181.000000
otavirus Vaccination - Poverty,Hispanic,Mississippi,2017,76.200000,67.300000,83.300000,138.000000
otavirus Vaccination - Facility Type,Public,Iowa,2013,67.500000,46.500000,83.200000,35.000000
otavirus Vaccination - Facility Type,Private,Region  2,2014,66.300000,60.900000,71.200000,531.000000
otavirus Vaccination - Facility Type,Mixed,Virginia,2011,86.600000,72.300000,94.100000,42.000000
otavirus Vaccination - Poverty,Unknown poverty,Region  6,2017,72.600000,62.100000,81.000000,143.000000
otavirus Vaccination - Age,7 Months,North Carolina,2013,75.400000,67.600000,81.900000,262.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Nebraska,2017,78.800000,71.600000,84.500000,195.000000
otavirus Vaccination - WIC,Participating,TX-Bexar County,2015,67.200000,57.600000,75.600000,137.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,District of Columbia,2013,69.500000,58.700000,78.500000,154.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,United States,2015,75.100000,73.000000,77.200000,5582.000000
otavirus Vaccination - Age,24 Months,Rhode Island,2012,79.800000,72.700000,85.400000,293.000000
otavirus Vaccination - Poverty,Living Below Poverty,Rhode Island,2012,69.400000,55.000000,80.800000,63.000000
otavirus Vaccination - WIC,Not Participating ,Iowa,2016,78.400000,70.400000,84.700000,174.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,New York,2011,59.400000,51.100000,67.100000,194.000000
otavirus Vaccination - Age,7 Months,Region  6,2017,74.500000,72.000000,76.900000,2537.000000
otavirus Vaccination - VFC Program Provider,Participating,Region  3,2017,77.300000,72.500000,81.400000,1520.000000
otavirus Vaccination - Facility Type,Private,Missouri,2013,87.200000,76.600000,93.400000,80.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,United States,2014,71.200000,68.700000,73.600000,6363.000000
otavirus Vaccination - Age,19-35 Months,MA-Rest of State,2016,84.700000,77.900000,89.700000,312.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Arkansas,2011,66.700000,57.300000,74.900000,216.000000
otavirus Vaccination - WIC,Not Participating ,West Virginia,2013,71.200000,58.000000,81.500000,86.000000
otavirus Vaccination - Age,19-35 Months,WA-Rest of State,2016,77.400000,71.000000,82.700000,320.000000
otavirus Vaccination - Age,19-35 Months,Connecticut,2009,46.400000,37.000000,56.000000,229.000000
otavirus Vaccination - Facility Type,Public,IL-City of Chicago,2011,78.400000,69.700000,85.100000,313.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Louisiana,2013,70.600000,58.800000,80.200000,87.000000
otavirus Vaccination - Age,19-35 Months,Illinois,2012,67.200000,61.800000,72.100000,571.000000
otavirus Vaccination - WIC,Not Participating ,Maryland,2010,59.100000,50.100000,67.500000,225.000000
otavirus Vaccination - Facility Type,Asian only  non-Hispanic,Tennessee,2011,58.000000,39.300000,74.700000,42.000000
otavirus Vaccination - Race/Ethnicity,Asian only  non-Hispanic,New York,2012,63.900000,48.300000,76.900000,56.000000
otavirus Vaccination - WIC,Not Participating ,South Dakota,2011,54.800000,39.900000,68.900000,139.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Region 10,2012,60.200000,50.300000,69.200000,303.000000
otavirus Vaccination - Poverty,Native Hawaiian or other Pacific Islander only  non-Hispanic,Region  9,2011,44.200000,25.900000,64.300000,55.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Idaho,2015,79.600000,66.900000,88.300000,70.000000
otavirus Vaccination - Age,19-35 Months,New Jersey,2014,66.200000,58.400000,73.200000,262.000000
otavirus Vaccination - Poverty,Multiple Races  non-Hispanic,Oklahoma,2009,29.000000,21.600000,37.600000,156.000000
otavirus Vaccination - Poverty,Living Below Poverty,Iowa,2012,67.200000,50.900000,80.300000,55.000000
otavirus Vaccination - Poverty,Asian only  non-Hispanic,Iowa,2015,78.000000,71.000000,83.700000,222.000000
otavirus Vaccination - Facility Type,Multiple Races  non-Hispanic,Oregon,2011,60.700000,50.600000,69.900000,223.000000
otavirus Vaccination - Poverty,Living Below Poverty,West Virginia,2015,57.200000,44.500000,68.900000,89.000000
otavirus Vaccination - Race/Ethnicity,Black only  non-Hispanic,TX-Rest of State,2016,59.900000,35.100000,80.400000,38.000000
otavirus Vaccination - WIC,Not Participating ,Florida,2009,44.100000,35.400000,53.200000,174.000000
otavirus Vaccination - Age,19 Months,Ohio,2012,67.400000,59.600000,74.400000,292.000000
otavirus Vaccination - Race/Ethnicity,Black only  non-Hispanic,Region  3,2009,48.400000,39.100000,57.800000,483.000000
otavirus Vaccination - Age,19 Months,TX-Bexar County,2011,69.100000,62.200000,75.300000,350.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Texas,2011,74.500000,66.700000,81.100000,346.000000
otavirus Vaccination - Age,19-35 Months,South Dakota,2017,75.900000,68.900000,81.700000,244.000000
otavirus Vaccination - Age,24 Months,NY-Rest of State,2017,80.700000,74.600000,85.600000,279.000000
otavirus Vaccination - Facility Type,Public,Arkansas,2011,68.100000,53.000000,80.200000,73.000000
otavirus Vaccination - Age,19-35 Months,Maryland,2009,44.500000,36.700000,52.500000,485.000000
otavirus Vaccination - WIC,Participating,District of Columbia,2009,34.800000,24.700000,46.400000,110.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Region  8,2010,61.500000,53.600000,68.800000,413.000000
otavirus Vaccination - Age,24 Months,Wisconsin,2016,77.600000,70.000000,83.700000,221.000000
otavirus Vaccination - Facility Type,Asian only  non-Hispanic,TX-City of Houston,2012,84.000000,74.300000,90.500000,128.000000
otavirus Vaccination - Facility Type,Multiple Races  non-Hispanic,IL-City of Chicago,2015,88.600000,77.500000,94.600000,67.000000
otavirus Vaccination - Facility Type,Public,PA-Rest of State,2015,76.200000,67.800000,83.000000,258.000000
otavirus Vaccination - WIC,Not Participating ,Region 10,2016,75.700000,70.700000,80.100000,659.000000
otavirus Vaccination - Facility Type,Other,West Virginia,2017,79.200000,61.700000,90.000000,51.000000
otavirus Vaccination - Facility Type,Private,Region  7,2011,70.800000,65.700000,75.400000,671.000000
otavirus Vaccination - WIC,Participating,Montana,2013,58.400000,45.500000,70.200000,92.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,West Virginia,2013,77.000000,66.700000,84.900000,129.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Wyoming,2016,71.300000,63.600000,78.000000,214.000000
otavirus Vaccination - Poverty,Living Below Poverty,TX-Travis County,2017,68.800000,54.500000,80.200000,64.000000
otavirus Vaccination - Facility Type,Other,District of Columbia,2009,36.100000,23.200000,51.400000,78.000000
otavirus Vaccination - Facility Type,Asian only  non-Hispanic,Utah,2014,78.200000,56.700000,90.800000,36.000000
otavirus Vaccination - Facility Type,Mixed,Alabama,2011,62.500000,42.000000,79.200000,51.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Montana,2015,69.800000,61.800000,76.600000,218.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Nebraska,2011,87.600000,72.600000,95.000000,54.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Region  5,2016,81.500000,78.600000,84.200000,1257.000000
otavirus Vaccination - WIC,Not Participating ,Illinois,2017,83.000000,76.700000,87.900000,292.000000
otavirus Vaccination - Age,19 Months,Illinois,2013,72.600000,67.300000,77.400000,495.000000
otavirus Vaccination - Age,7 Months,PA-Philadelphia,2014,70.000000,62.000000,76.900000,276.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Arizona,2015,70.400000,58.000000,80.300000,111.000000
otavirus Vaccination - WIC,Not Participating ,Kansas,2010,62.800000,54.200000,70.700000,189.000000
otavirus Vaccination - Age,19 Months,Idaho,2017,78.500000,71.100000,84.400000,198.000000
otavirus Vaccination - Age,19 Months,South Dakota,2017,75.900000,68.900000,81.700000,244.000000
otavirus Vaccination - Poverty,Living Below Poverty,Maine,2013,68.100000,52.300000,80.600000,50.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Pennsylvania,2011,71.500000,53.200000,84.600000,64.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Nevada,2011,55.000000,43.700000,65.800000,195.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,NY-City of New York,2013,67.000000,59.500000,73.700000,242.000000
otavirus Vaccination - Facility Type,Mixed,Illinois,2011,68.300000,51.300000,81.400000,80.000000
otavirus Vaccination - WIC,Not Participating ,Kentucky,2016,80.200000,69.500000,87.700000,104.000000
otavirus Vaccination - Facility Type,Other,Alaska,2014,68.600000,49.200000,83.200000,38.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Region  9,2015,70.400000,61.800000,77.800000,552.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Illinois,2015,71.100000,63.800000,77.500000,256.000000
otavirus Vaccination - Poverty,Asian only  non-Hispanic,Arkansas,2015,48.000000,28.300000,68.300000,33.000000
otavirus Vaccination - Facility Type,Hispanic,PA-Philadelphia,2017,78.300000,62.100000,88.800000,51.000000
otavirus Vaccination - Age,7 Months,NY-Rest of State,2012,74.100000,67.800000,79.600000,269.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,North Carolina,2016,79.300000,66.500000,88.100000,94.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,TX-Dallas County,2011,61.600000,52.500000,69.900000,221.000000
otavirus Vaccination - Age,24 Months,Maine,2016,75.600000,69.700000,80.700000,260.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Arizona,2015,84.300000,76.300000,89.900000,174.000000
otavirus Vaccination - Facility Type,Living Below Poverty,South Carolina,2017,65.800000,48.800000,79.500000,57.000000
otavirus Vaccination - Age,19 Months,PA-Rest of State,2016,73.800000,66.300000,80.100000,327.000000
otavirus Vaccination - Poverty,Asian only  non-Hispanic,Oklahoma,2010,48.800000,35.700000,62.100000,73.000000
otavirus Vaccination - Age,19-35 Months,Colorado,2013,73.800000,66.700000,79.800000,267.000000
otavirus Vaccination - Poverty,Asian only  non-Hispanic,South Dakota,2012,69.100000,61.200000,76.100000,190.000000
otavirus Vaccination - WIC,Participating,Oregon,2011,57.500000,44.900000,69.200000,97.000000
otavirus Vaccination - Age,19 Months,Rhode Island,2013,84.400000,77.200000,89.700000,207.000000
otavirus Vaccination - Facility Type,Public,New Jersey,2012,64.800000,56.600000,72.100000,212.000000
otavirus Vaccination - WIC,Participating,Arkansas,2014,63.500000,52.400000,73.400000,157.000000
otavirus Vaccination - Poverty,Living Below Poverty,Montana,2013,45.100000,28.300000,63.000000,45.000000
otavirus Vaccination - WIC,Not Participating ,Region  3,2012,77.000000,72.300000,81.100000,1160.000000
otavirus Vaccination - WIC,Not Participating ,Nebraska,2015,75.100000,66.500000,82.200000,150.000000
otavirus Vaccination - Facility Type,Other,Ohio,2016,72.400000,55.300000,84.700000,54.000000
otavirus Vaccination - WIC,Not Participating ,Indiana,2014,78.300000,69.100000,85.300000,153.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,North Dakota,2015,83.000000,71.000000,90.700000,81.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Wisconsin,2014,66.400000,49.700000,79.800000,56.000000
otavirus Vaccination - Age,7 Months,Arkansas,2016,76.700000,69.700000,82.400000,229.000000
otavirus Vaccination - WIC,Participating,New Mexico,2012,77.400000,69.000000,84.100000,158.000000
otavirus Vaccination - Age,7 Months,Region  6,2010,58.600000,55.300000,61.800000,2590.000000
otavirus Vaccination - Facility Type,Other,New Mexico,2016,74.800000,59.200000,85.900000,54.000000
otavirus Vaccination - Facility Type,Mixed,Kansas,2010,71.800000,57.400000,82.700000,62.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,North Dakota,2010,74.700000,67.900000,80.500000,230.000000
otavirus Vaccination - Facility Type,Hispanic,South Carolina,2010,61.600000,53.300000,69.400000,187.000000
otavirus Vaccination - Race/Ethnicity,Hispanic,Region  6,2013,70.300000,63.500000,76.300000,861.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Missouri,2010,52.600000,39.600000,65.200000,75.000000
otavirus Vaccination - Age,19-35 Months,Florida,2011,59.500000,52.600000,66.000000,346.000000
otavirus Vaccination - Facility Type,Other,IL-Rest of State,2013,65.200000,46.900000,79.900000,51.000000
otavirus Vaccination - Poverty,Unknown poverty,Region  3,2011,81.300000,66.100000,90.700000,81.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,IL-Rest of State,2017,82.000000,69.600000,90.100000,88.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Indiana,2013,66.300000,55.000000,75.900000,116.000000
otavirus Vaccination - Facility Type,Living Below Poverty,Delaware,2010,80.400000,67.600000,89.000000,67.000000
otavirus Vaccination - WIC,Participating,Region  6,2012,63.200000,59.400000,66.900000,1688.000000
otavirus Vaccination - Poverty,Asian only  non-Hispanic,Washington,2009,18.400000,11.100000,28.900000,95.000000
otavirus Vaccination - WIC,Participating,Illinois,2017,67.400000,59.100000,74.800000,180.000000
otavirus Vaccination - Facility Type,Other,New Jersey,2014,62.900000,53.700000,71.300000,206.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Region  4,2017,77.400000,74.000000,80.400000,1550.000000
otavirus Vaccination - Facility Type,Other,Vermont,2015,77.900000,65.300000,86.800000,82.000000
otavirus Vaccination - WIC,Not Participating ,Vermont,2011,65.500000,55.700000,74.100000,156.000000
otavirus Vaccination - Facility Type,Asian only  non-Hispanic,TX-El Paso County,2010,65.300000,57.000000,72.800000,179.000000
otavirus Vaccination - Facility Type,Other,Region  5,2011,63.700000,55.600000,71.200000,431.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,North Carolina,2012,68.900000,60.900000,76.000000,243.000000
otavirus Vaccination - Facility Type,Other,Michigan,2014,44.400000,29.400000,60.400000,65.000000
otavirus Vaccination - Facility Type,Hispanic,Maryland,2013,85.000000,59.600000,95.600000,35.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Kentucky,2013,61.400000,50.100000,71.600000,128.000000
otavirus Vaccination - WIC,Not Participating ,New Mexico,2013,73.500000,61.900000,82.500000,110.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Connecticut,2011,65.400000,53.500000,75.700000,117.000000
otavirus Vaccination - Facility Type,Multiple Races  non-Hispanic,Nevada,2009,24.900000,17.600000,33.900000,165.000000
otavirus Vaccination - Age,19-35 Months,Georgia,2016,79.100000,70.900000,85.500000,274.000000
otavirus Vaccination - Facility Type,Mixed,Maryland,2017,55.500000,28.800000,79.400000,35.000000
otavirus Vaccination - Facility Type,Multiple Races  non-Hispanic,NY-City of New York,2017,61.800000,49.900000,72.400000,106.000000
otavirus Vaccination - Age,19-35 Months,New York,2014,67.800000,62.100000,73.000000,466.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Wisconsin,2014,79.200000,70.100000,86.000000,178.000000
otavirus Vaccination - Age,7 Months,NY-Rest of State,2009,40.400000,33.400000,47.800000,233.000000
otavirus Vaccination - Facility Type,Mixed,Wisconsin,2009,44.100000,27.000000,62.700000,45.000000
otavirus Vaccination - Age,24 Months,Connecticut,2016,79.700000,73.100000,84.900000,267.000000
otavirus Vaccination - Poverty,Multiple Races  non-Hispanic,Rhode Island,2015,87.300000,79.100000,92.600000,151.000000
otavirus Vaccination - Race/Ethnicity,Multiple Races  non-Hispanic,Region  3,2009,51.900000,35.000000,68.300000,124.000000
otavirus Vaccination - Facility Type,Other,Washington,2011,58.200000,38.600000,75.500000,41.000000
otavirus Vaccination - Poverty,Multiple Races  non-Hispanic,District of Columbia,2009,47.500000,39.400000,55.600000,175.000000
otavirus Vaccination - Age,24 Months,Ohio,2013,66.500000,58.700000,73.500000,249.000000
otavirus Vaccination - Age,19 Months,Michigan,2017,76.000000,68.300000,82.400000,237.000000
otavirus Vaccination - Facility Type,Native Hawaiian or other Pacific Islander only  non-Hispanic,Alabama,2010,69.500000,61.700000,76.300000,214.000000
otavirus Vaccination - WIC,Participating,Massachusetts,2016,78.700000,63.000000,88.900000,69.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Region 10,2013,79.100000,74.800000,82.800000,783.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Maine,2016,76.400000,70.100000,81.700000,242.000000
otavirus Vaccination - WIC,Not Participating ,South Carolina,2012,80.800000,71.200000,87.800000,115.000000
otavirus Vaccination - WIC,Not Participating ,Region  1,2013,84.100000,79.800000,87.600000,831.000000
otavirus Vaccination - Race/Ethnicity,Multiple Races  non-Hispanic,Region  7,2010,69.600000,53.700000,81.900000,51.000000
otavirus Vaccination - Age,7 Months,Alabama,2013,74.800000,66.300000,81.700000,166.000000
otavirus Vaccination - Facility Type,Public,Connecticut,2010,62.500000,54.000000,70.300000,220.000000
otavirus Vaccination - Facility Type,Private,Maine,2012,64.000000,51.600000,74.700000,97.000000
otavirus Vaccination - Age,19-35 Months,Region  8,2011,66.000000,61.600000,70.100000,1874.000000
otavirus Vaccination - Age,19-35 Months,Mississippi,2011,69.300000,61.100000,76.500000,292.000000
otavirus Vaccination - Facility Type,Public,Region  8,2010,47.600000,35.800000,59.600000,195.000000
otavirus Vaccination - WIC,Not Participating ,New York,2012,70.500000,64.300000,76.000000,285.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Arkansas,2016,79.400000,69.800000,86.600000,141.000000
otavirus Vaccination - Age,19-35 Months,WA-Rest of State,2009,19.100000,12.900000,27.400000,156.000000
otavirus Vaccination - VFC Program Provider,Participating,TX-Rest of State,2011,76.100000,70.100000,81.200000,353.000000
otavirus Vaccination - Age,7 Months,Idaho,2015,74.500000,67.300000,80.500000,209.000000
otavirus Vaccination - Facility Type,Mixed,North Dakota,2012,74.600000,58.400000,86.000000,67.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Mississippi,2011,66.600000,54.700000,76.700000,165.000000
