dose,category,location,year,coverage,low,high,size
申3 doses Polio Vaccination - Age,24 Months,IL-Rest of State,1999,88.600000,83.600000,92.300000,294.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Region  7,1998,93.900000,91.500000,95.600000,514.000000
申3 doses Polio Vaccination - Facility Type,Other,Region  6,1997,84.500000,78.500000,89.100000,464.000000
申2 doses Polio Vaccination - Age,7 Months,TX-Rest of State,2014,87.100000,81.900000,91.000000,454.000000
申2 doses Polio Vaccination - Age,13 Months,Utah,1996,85.200000,79.900000,89.200000,297.000000
申2 doses Polio Vaccination - Age,7 Months,Maryland,2008,93.800000,90.300000,96.100000,610.000000
申3 doses Polio Vaccination - Facility Type,Mixed,Arkansas,2001,95.400000,80.100000,99.100000,50.000000
申2 doses Polio Vaccination - Age,7 Months,TX-El Paso County,2000,90.100000,85.200000,93.500000,312.000000
申3 doses Polio Vaccination - Poverty,Unknown poverty,Wyoming,1998,81.500000,64.300000,91.500000,34.000000
申3 doses Polio Vaccination - Age,19-35 Months,Region  4,1995,89.600000,87.700000,91.200000,2894.000000
申3 doses Polio Vaccination - Age,19 Months,Missouri,2007,91.200000,85.600000,94.800000,258.000000
申3 doses Polio Vaccination - Age,24 Months,Georgia,2005,91.000000,86.900000,93.900000,503.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Region  8,2011,92.400000,86.800000,95.700000,540.000000
申3 doses Polio Vaccination - Age,19-35 Months,Nebraska,2004,93.400000,89.300000,96.000000,302.000000
申2 doses Polio Vaccination - Age,7 Months,Michigan,1999,87.400000,83.200000,90.700000,549.000000
申3 doses Polio Vaccination - Facility Type,Mixed,Region  4,2006,98.800000,96.600000,99.600000,165.000000
申3 doses Polio Vaccination - WIC,Participating,Connecticut,2005,97.900000,86.700000,99.700000,51.000000
申3 doses Polio Vaccination - Facility Type,Mixed,Ohio,2008,100.000000,nan,nan,34.000000
申3 doses Polio Vaccination - Age,19 Months,North Dakota,2011,92.800000,86.000000,96.400000,247.000000
申1 dose Polio Vaccination - Age,"Native Hawaiian or other Pacific Islander only,AL-Jefferson County,1995,90.000000,81.800000,94.700000,121.000000
申3 doses Polio Vaccination - Facility Type,Other,North Carolina,2009,77.100000,55.200000,90.200000,30.000000
申3 doses Polio Vaccination - Facility Type,Other,Region  9,2005,89.200000,83.700000,93.000000,336.000000
申3 doses Polio Vaccination - VFC Program Provider,Participating,New York,2002,93.700000,90.100000,96.100000,367.000000
申3 doses Polio Vaccination - Age,24 Months,Florida,2001,88.700000,84.700000,91.700000,812.000000
申3 doses Polio Vaccination - Facility Type,Private,Florida,2015,97.400000,93.600000,99.000000,183.000000
申2 doses Polio Vaccination - Age,13 Months,West Virginia,2003,94.100000,87.500000,97.300000,228.000000
申2 doses Polio Vaccination - Age,5 Months,New Jersey,2006,66.000000,58.800000,72.500000,553.000000
申3 doses Polio Vaccination - Poverty, non-Hispanic",New Hampshire,1999,92.000000,86.200000,95.500000,231.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,NY-City of New York,2009,79.900000,48.500000,94.400000,32.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,Minnesota,2014,96.000000,79.400000,99.300000,65.000000
申3 doses Polio Vaccination - Facility Type,Public,South Dakota,2011,88.600000,61.600000,97.400000,38.000000
申1 dose Polio Vaccination - Age,Living in an MSA Noncentral City,CA-Rest of State,2009,94.800000,80.800000,98.700000,34.000000
申3 doses Polio Vaccination - Age,19 Months,TX-Dallas County,2000,78.600000,73.100000,83.200000,313.000000
申2 doses Polio Vaccination - Age,7 Months,Wisconsin,2002,91.100000,87.400000,93.800000,552.000000
申3 doses Polio Vaccination - Facility Type,Mixed,Montana,1999,95.300000,82.600000,98.800000,30.000000
申3 doses Polio Vaccination - Age,24 Months,TX-Bexar County,1999,85.100000,79.000000,89.700000,276.000000
申3 doses Polio Vaccination - Facility Type, non-Hispanic",Connecticut,2014,95.300000,89.900000,97.900000,150.000000
申3 doses Polio Vaccination - Facility Type,Public,Rhode Island,2017,95.700000,75.200000,99.400000,32.000000
申3 doses Polio Vaccination - Age,19 Months,California,1997,84.400000,80.900000,87.300000,1104.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,New Mexico,2009,90.700000,84.200000,94.800000,221.000000
申3 doses Polio Vaccination - Facility Type,Private,Vermont,2017,93.000000,84.200000,97.100000,110.000000
申3 doses Polio Vaccination - Age,24 Months,Mississippi,2014,92.900000,85.300000,96.700000,205.000000
申3 doses Polio Vaccination - Age,19-35 Months,Illinois,2012,93.200000,90.300000,95.200000,571.000000
申3 doses Polio Vaccination - Facility Type,Other,Utah,2006,90.300000,81.300000,95.200000,110.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Region  1,2012,94.400000,91.500000,96.300000,387.000000
申3 doses Polio Vaccination - Facility Type,Living Below Poverty,NY-Rest of State,2006,100.000000,nan,nan,34.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Michigan,2000,88.500000,83.000000,92.300000,300.000000
申3 doses Polio Vaccination - Age,19-35 Months,Louisiana,1999,88.600000,84.200000,91.800000,595.000000
申3 doses Polio Vaccination - Facility Type, non-Hispanic",Utah,2010,89.700000,82.800000,94.100000,299.000000
申1 dose Polio Vaccination - Age,Living In An MSA Central City,CA-Rest of State,1996,90.600000,80.500000,95.800000,71.000000
申2 doses Polio Vaccination - Age,13 Months,Region  1,2004,95.600000,93.600000,97.000000,1878.000000
申3 doses Polio Vaccination - Poverty,Living Below Poverty,South Dakota,2000,93.600000,80.900000,98.000000,50.000000
申3 doses Polio Vaccination - Facility Type,Public,Idaho,1997,90.300000,85.800000,93.600000,233.000000
申2 doses Polio Vaccination - Age,13 Months,South Dakota,2007,96.400000,91.900000,98.500000,247.000000
申3 doses Polio Vaccination - Age,19-35 Months,PA-Philadelphia,2009,93.800000,89.700000,96.400000,261.000000
申3 doses Polio Vaccination - Facility Type,Private,Delaware,1996,92.400000,87.400000,95.400000,190.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Louisiana,1995,86.000000,75.900000,92.300000,248.000000
申3 doses Polio Vaccination - WIC,Participating,West Virginia,2006,95.400000,86.900000,98.500000,139.000000
申3 doses Polio Vaccination - WIC,Participating,TX-Bexar County,2003,94.900000,87.800000,98.000000,99.000000
申3 doses Polio Vaccination - VFC Program Provider,Participating,Arizona,2003,90.300000,86.800000,92.900000,563.000000
申3 doses Polio Vaccination - Age,24 Months,Illinois,2015,92.400000,89.300000,94.700000,559.000000
申1 dose Polio Vaccination - Age,Living in an MSA Noncentral City,IN-Rest of State,2004,99.300000,94.900000,99.900000,44.000000
申3 doses Polio Vaccination - Poverty,Living Below Poverty,New Mexico,2016,91.600000,84.000000,95.800000,102.000000
申3 doses Polio Vaccination - WIC,Not Participating,Florida,2007,93.300000,85.300000,97.100000,296.000000
申3 doses Polio Vaccination - Poverty,Unknown poverty,Arizona,1998,86.500000,80.200000,90.900000,197.000000
申3 doses Polio Vaccination - Age,19 Months,New Jersey,2012,86.300000,80.900000,90.400000,285.000000
申3 doses Polio Vaccination - Facility Type,Private,Wisconsin,2013,91.100000,79.000000,96.500000,79.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Region  7,2009,88.800000,82.100000,93.200000,386.000000
申2 doses Polio Vaccination - Age,5 Months,NY-Rest of State,2005,75.200000,68.100000,81.200000,228.000000
申2 doses Polio Vaccination - Age,7 Months,PA-Philadelphia,2006,86.900000,80.500000,91.400000,210.000000
申1 dose Polio Vaccination - Age,Living in an MSA Noncentral City,CA-Santa Clara County,1998,92.200000,84.900000,96.200000,97.000000
申1 dose Polio Vaccination - Age,3 Months,Utah,2010,85.600000,79.900000,89.900000,348.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,South Carolina,2010,94.400000,88.300000,97.400000,111.000000
申3 doses Polio Vaccination - Age,24 Months,Louisiana,2012,92.600000,87.100000,95.900000,304.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,TX-Rest of State,2006,92.100000,83.600000,96.400000,136.000000
申3 doses Polio Vaccination - Poverty,Living Below Poverty,Region 10,2015,92.000000,85.500000,95.800000,191.000000
申2 doses Polio Vaccination - Age,13 Months,Arizona,2012,94.400000,90.200000,96.800000,272.000000
申3 doses Polio Vaccination - Facility Type,Private,Maryland,2009,95.200000,88.600000,98.100000,329.000000
申2 doses Polio Vaccination - Age,13 Months,New Jersey,2010,95.400000,89.500000,98.100000,332.000000
申3 doses Polio Vaccination - Facility Type,Living Below Poverty,New Jersey,2001,67.400000,47.400000,82.600000,159.000000
申3 doses Polio Vaccination - Facility Type,Public,Oklahoma,2008,87.400000,68.000000,95.700000,54.000000
申3 doses Polio Vaccination - Poverty, non-Hispanic",Arkansas,2006,90.300000,81.400000,95.200000,149.000000
申3 doses Polio Vaccination - Facility Type,Other,PA-Rest of State,2001,97.600000,90.800000,99.400000,62.000000
申1 dose Polio Vaccination - Age,3 Months,CO-Rest of State,2005,99.100000,93.700000,99.900000,47.000000
申2 doses Polio Vaccination - Age,7 Months,Florida,2014,91.700000,85.000000,95.500000,227.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,Delaware,2004,94.500000,80.900000,98.600000,122.000000
申3 doses Polio Vaccination - Poverty, non-Hispanic",Alaska,2010,89.900000,83.300000,94.100000,145.000000
申3 doses Polio Vaccination - Facility Type,Public,Region  2,1998,89.100000,73.900000,95.900000,61.000000
申3 doses Polio Vaccination - Age,19 Months,Tennessee,2002,89.000000,86.000000,91.400000,826.000000
申2 doses Polio Vaccination - Age,5 Months,California,2011,76.500000,70.700000,81.500000,407.000000
申3 doses Polio Vaccination - Poverty,Living Below Poverty,Maine,1998,94.300000,79.200000,98.600000,47.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Missouri,2008,94.800000,85.400000,98.300000,88.000000
申3 doses Polio Vaccination - WIC,Participating,United States,2005,90.700000,89.500000,91.800000,7816.000000
申3 doses Polio Vaccination - Poverty, non-Hispanic",Wyoming,2016,91.000000,86.000000,94.300000,197.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,West Virginia,1996,86.000000,74.600000,92.800000,75.000000
申1 dose Polio Vaccination - Age,Not Participating,NM-Rest of State,2007,88.900000,81.500000,93.600000,113.000000
申3 doses Polio Vaccination - Facility Type,Private,PA-Rest of State,2000,93.400000,88.800000,96.200000,197.000000
申2 doses Polio Vaccination - Age,13 Months,Texas,1995,92.300000,88.700000,94.800000,965.000000
申3 doses Polio Vaccination - Facility Type,Other,Region  1,1996,90.400000,83.300000,94.600000,311.000000
申1 dose Polio Vaccination - Age,Living In An MSA Central City,CA-Los Angeles County,2003,90.400000,78.400000,96.000000,72.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,District of Columbia,2013,95.000000,89.200000,97.700000,154.000000
申2 doses Polio Vaccination - Age,5 Months,Montana,2016,72.100000,64.600000,78.600000,246.000000
申3 doses Polio Vaccination - Facility Type,Other,TX-El Paso County,2012,93.200000,87.100000,96.500000,199.000000
申3 doses Polio Vaccination - Age,24 Months,Region  1,2005,95.100000,93.300000,96.400000,1311.000000
申3 doses Polio Vaccination - Facility Type,Living Below Poverty,Virginia,1996,88.300000,71.600000,95.800000,46.000000
申3 doses Polio Vaccination - Facility Type,Mixed,TX-Bexar County,2008,99.300000,94.900000,99.900000,33.000000
申3 doses Polio Vaccination - Poverty,Unknown poverty,Oklahoma,2011,96.900000,81.300000,99.600000,68.000000
申3 doses Polio Vaccination - Facility Type, non-Hispanic",Delaware,2010,94.200000,88.300000,97.200000,194.000000
申3 doses Polio Vaccination - Race/Ethnicity,"American Indian or Alaska Native only,Region  7,2010,91.600000,73.100000,97.800000,51.000000
申3 doses Polio Vaccination - Age,19-35 Months,Region  3,2004,92.400000,90.200000,94.000000,2342.000000
申3 doses Polio Vaccination - Age,19-35 Months,Arizona,2016,89.200000,82.800000,93.500000,230.000000
申3 doses Polio Vaccination - Poverty,Unknown poverty,Oklahoma,2008,95.000000,79.300000,98.900000,47.000000
申3 doses Polio Vaccination - Facility Type,Unknown poverty,IL-City of Chicago,2007,92.000000,83.200000,96.400000,112.000000
申1 dose Polio Vaccination - Age,3 Months,CA-Fresno County,2006,92.000000,86.100000,95.500000,177.000000
申3 doses Polio Vaccination - Facility Type,Mixed,Wyoming,2012,96.300000,78.000000,99.500000,49.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,Region  6,2007,92.000000,89.200000,94.100000,1693.000000
申3 doses Polio Vaccination - VFC Program Provider,Participating,NY-Rest of State,2013,96.400000,91.300000,98.500000,208.000000
申3 doses Polio Vaccination - WIC,Not Participating,United States,2011,93.800000,92.900000,94.600000,10983.000000
申3 doses Polio Vaccination - VFC Program Provider,Participating,Pennsylvania,2008,94.800000,89.900000,97.400000,529.000000
申2 doses Polio Vaccination - Age,7 Months,TX-Bexar County,2011,88.400000,82.500000,92.400000,350.000000
申3 doses Polio Vaccination - Age,24 Months,Ohio,2016,86.200000,79.100000,91.100000,221.000000
申3 doses Polio Vaccination - VFC Program Provider,Participating,Connecticut,2017,95.600000,90.800000,98.000000,242.000000
申3 doses Polio Vaccination - Age,24 Months,Region  9,2012,91.200000,87.500000,93.900000,1141.000000
申3 doses Polio Vaccination - Age,19 Months,Region  3,2014,91.600000,88.900000,93.700000,2030.000000
申3 doses Polio Vaccination - Facility Type,Private,North Carolina,2001,93.100000,87.500000,96.300000,176.000000
申3 doses Polio Vaccination - Facility Type,Unknown poverty,PA-Rest of State,2001,92.200000,88.100000,95.000000,255.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,NY-Rest of State,2002,92.900000,86.900000,96.200000,174.000000
申3 doses Polio Vaccination - Age,19 Months,Alaska,2001,77.400000,71.700000,82.200000,292.000000
申3 doses Polio Vaccination - Race/Ethnicity,"Native Hawaiian or other Pacific Islander only,Region  9,2013,84.500000,63.500000,94.400000,37.000000
申2 doses Polio Vaccination - Age,13 Months,Rhode Island,2002,98.500000,96.100000,99.400000,269.000000
申3 doses Polio Vaccination - Facility Type,Public,Kansas,2000,88.000000,76.000000,94.500000,78.000000
申3 doses Polio Vaccination - Facility Type,Public,Ohio,2008,97.000000,94.400000,98.400000,245.000000
申3 doses Polio Vaccination - Facility Type,Mixed,Wisconsin,2013,100.000000,nan,nan,33.000000
申3 doses Polio Vaccination - Poverty,Unknown poverty,Region  3,2003,93.100000,86.700000,96.600000,196.000000
申2 doses Polio Vaccination - Age,7 Months,North Dakota,2009,91.300000,86.000000,94.700000,206.000000
申3 doses Polio Vaccination - Facility Type,Other,United States,2010,87.500000,84.800000,89.700000,2436.000000
申3 doses Polio Vaccination - Poverty,Unknown poverty,Mississippi,2016,89.000000,77.700000,95.000000,71.000000
申3 doses Polio Vaccination - Age,19-35 Months,Region  2,2010,91.000000,87.800000,93.400000,786.000000
申3 doses Polio Vaccination - Age,24 Months,Pennsylvania,2008,93.500000,89.100000,96.100000,609.000000
申3 doses Polio Vaccination - Facility Type,Other,Maine,2001,94.900000,86.900000,98.100000,79.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,South Dakota,2011,97.200000,81.500000,99.600000,38.000000
申3 doses Polio Vaccination - Urbanicity, non-Hispanic",TX-Rest of State,1995,87.600000,65.900000,96.300000,40.000000
申3 doses Polio Vaccination - Poverty,Living Below Poverty,West Virginia,1995,76.600000,62.200000,86.700000,52.000000
申3 doses Polio Vaccination - Age,24 Months,Region  7,2012,90.800000,88.000000,93.100000,1119.000000
申2 doses Polio Vaccination - Age,13 Months,Alabama,2014,92.200000,84.200000,96.300000,237.000000
申2 doses Polio Vaccination - Age,5 Months,Nevada,2007,70.000000,62.300000,76.700000,232.000000
申3 doses Polio Vaccination - Poverty,Living Below Poverty,California,2012,94.500000,84.800000,98.100000,93.000000
申2 doses Polio Vaccination - Age,13 Months,Ohio,1996,95.400000,92.900000,97.100000,789.000000
申1 dose Polio Vaccination - Age,Living in an MSA Noncentral City,AZ-Rest of State,2006,86.800000,69.500000,95.000000,49.000000
申2 doses Polio Vaccination - Age,13 Months,District of Columbia,2000,91.400000,86.900000,94.400000,292.000000
申3 doses Polio Vaccination - Facility Type,Mixed,Region  2,2002,89.300000,66.000000,97.300000,54.000000
申3 doses Polio Vaccination - Poverty,Living Below Poverty,Region  3,2001,90.600000,84.500000,94.500000,408.000000
申1 dose Polio Vaccination - Age,Participating,MA-City of Boston,2001,95.600000,88.700000,98.400000,156.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,Virginia,1996,93.200000,88.100000,96.300000,184.000000
申3 doses Polio Vaccination - Age,19 Months,Kansas,2015,93.900000,89.300000,96.600000,228.000000
申3 doses Polio Vaccination - Age,24 Months,United States,2007,91.200000,90.300000,91.900000,17017.000000
申3 doses Polio Vaccination - Age,19-35 Months,TX-Rest of State,2015,92.400000,88.300000,95.200000,596.000000
申3 doses Polio Vaccination - Facility Type,Mixed,North Dakota,2008,97.500000,84.300000,99.700000,37.000000
申3 doses Polio Vaccination - VFC Program Provider,Participating,New Hampshire,2006,94.900000,88.800000,97.700000,190.000000
申3 doses Polio Vaccination - Poverty, non-Hispanic",Vermont,2012,93.100000,88.100000,96.100000,228.000000
申3 doses Polio Vaccination - Facility Type,Public,Region  2,2017,92.700000,78.600000,97.800000,55.000000
申3 doses Polio Vaccination - VFC Program Provider,Not Participating,Region  7,2007,97.400000,90.800000,99.300000,171.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Region  5,2015,94.100000,91.500000,95.900000,798.000000
申3 doses Polio Vaccination - Poverty,Unknown poverty,Illinois,2013,89.700000,78.000000,95.500000,119.000000
申1 dose Polio Vaccination - Age, non-Hispanic",OH-Franklin County,1997,89.000000,83.500000,92.900000,198.000000
申3 doses Polio Vaccination - Poverty,Living Below Poverty,Kentucky,2016,94.200000,84.700000,98.000000,74.000000
申1 dose Polio Vaccination - Age,"Native Hawaiian or other Pacific Islander only,U.S. Virgin Islands,2012,71.300000,62.100000,79.000000,159.000000
申3 doses Polio Vaccination - Facility Type,Other,TX-Rest of State,2005,89.000000,77.500000,95.000000,66.000000
申2 doses Polio Vaccination - Age,13 Months,United States,2005,95.100000,94.500000,95.600000,17563.000000
申3 doses Polio Vaccination - Age,19 Months,Indiana,2005,83.500000,75.600000,89.300000,212.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Ohio,2012,98.800000,94.800000,99.800000,61.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Minnesota,2013,98.900000,92.700000,99.900000,46.000000
申3 doses Polio Vaccination - Age,19-35 Months,United States,2009,92.800000,92.000000,93.500000,17053.000000
申2 doses Polio Vaccination - Age,5 Months,North Dakota,2016,74.700000,66.900000,81.200000,205.000000
申3 doses Polio Vaccination - Age,19-35 Months,Pennsylvania,2009,88.500000,83.200000,92.300000,509.000000
申1 dose Polio Vaccination - Age,Living in an MSA Noncentral City,TN-Rest of State,1998,89.800000,81.300000,94.700000,100.000000
申3 doses Polio Vaccination - Facility Type,Mixed,Region  9,2009,95.500000,87.800000,98.400000,182.000000
申3 doses Polio Vaccination - Poverty,Living Below Poverty,Washington,2017,94.200000,74.700000,98.900000,36.000000
申3 doses Polio Vaccination - Poverty, non-Hispanic",New Mexico,2011,89.400000,76.700000,95.600000,100.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,NY-Rest of State,2007,97.000000,87.300000,99.400000,51.000000
申3 doses Polio Vaccination - Facility Type,Private,IL-City of Chicago,2005,86.900000,76.000000,93.300000,140.000000
申1 dose Polio Vaccination - Age,Living in an MSA Noncentral City,KS-Rest of State,2000,74.000000,57.500000,85.700000,51.000000
申3 doses Polio Vaccination - Facility Type,Mixed,TX-Dallas County,2008,93.000000,88.100000,95.900000,210.000000
申3 doses Polio Vaccination - Age,19-35 Months,Tennessee,2008,94.600000,90.000000,97.200000,335.000000
申2 doses Polio Vaccination - Age,5 Months,South Dakota,2009,80.000000,73.500000,85.300000,230.000000
申1 dose Polio Vaccination - Age,3 Months,Nevada,2004,86.100000,80.500000,90.200000,317.000000
申3 doses Polio Vaccination - Age,19 Months,TX-Rest of State,2006,89.300000,85.000000,92.600000,381.000000
申3 doses Polio Vaccination - Age,19-35 Months,Nevada,2016,90.400000,84.400000,94.200000,202.000000
申1 dose Polio Vaccination - Age,Participating,CO-Rest of State,2006,91.600000,70.700000,98.000000,53.000000
申3 doses Polio Vaccination - Facility Type,Private,Region 10,2015,93.100000,89.700000,95.400000,495.000000
申1 dose Polio Vaccination - Age,"Native Hawaiian or other Pacific Islander only,GA-Fulton/DeKalb Counties,1995,92.000000,82.900000,96.400000,83.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,South Dakota,2006,98.300000,94.800000,99.400000,254.000000
申3 doses Polio Vaccination - Age,19 Months,District of Columbia,2003,80.400000,73.600000,85.800000,266.000000
申1 dose Polio Vaccination - Age,Participating,GA-Rest of State,2009,93.900000,87.300000,97.200000,126.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Region  2,1999,89.900000,86.000000,92.800000,600.000000
申3 doses Polio Vaccination - Age,24 Months,Indiana,2012,88.800000,82.800000,92.800000,252.000000
申3 doses Polio Vaccination - Age,24 Months,North Dakota,2017,94.800000,90.600000,97.200000,222.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Arizona,2011,95.800000,91.900000,97.800000,150.000000
申3 doses Polio Vaccination - VFC Program Provider,Not Participating,Region  2,2014,87.800000,71.700000,95.300000,82.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,New Mexico,2002,80.300000,68.200000,88.600000,104.000000
申3 doses Polio Vaccination - VFC Program Provider,Participating,Virginia,2010,93.700000,88.000000,96.800000,250.000000
申3 doses Polio Vaccination - Poverty,Living Below Poverty,Region  5,2002,89.100000,85.100000,92.200000,533.000000
申2 doses Polio Vaccination - Age,5 Months,Vermont,1998,83.300000,77.600000,87.800000,324.000000
申1 dose Polio Vaccination - Age,3 Months,TX-Dallas County,2000,85.800000,80.900000,89.700000,313.000000
申3 doses Polio Vaccination - Facility Type,Living Below Poverty,Idaho,2010,90.000000,72.100000,96.900000,50.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,Maine,2008,94.900000,90.900000,97.200000,229.000000
申3 doses Polio Vaccination - Facility Type,Other,Texas,2013,85.500000,72.000000,93.100000,115.000000
申3 doses Polio Vaccination - Age,19 Months,Minnesota,2015,94.100000,90.000000,96.600000,289.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Oklahoma,2000,87.300000,79.900000,92.300000,119.000000
申3 doses Polio Vaccination - WIC,Not Participating,NY-City of New York,2017,88.700000,79.200000,94.200000,136.000000
申3 doses Polio Vaccination - Age,19 Months,IL-City of Chicago,1995,68.600000,59.700000,76.400000,175.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Region  7,2016,94.900000,91.500000,96.900000,369.000000
申1 dose Polio Vaccination - Age, non-Hispanic",MI-Rest of State,2009,97.500000,94.700000,98.800000,253.000000
申2 doses Polio Vaccination - Age,7 Months,Missouri,2011,85.500000,79.800000,89.800000,397.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,Region  3,2006,93.800000,90.700000,95.800000,849.000000
申1 dose Polio Vaccination - Age,3 Months,AL-Jefferson County,1995,96.400000,88.700000,98.900000,85.000000
申3 doses Polio Vaccination - Poverty,Living Below Poverty,Missouri,1996,80.800000,61.300000,91.800000,37.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Wisconsin,2006,95.000000,90.000000,97.600000,284.000000
申1 dose Polio Vaccination - Age,Living In An MSA Central City,AL-Rest of State,2004,88.200000,70.000000,96.000000,72.000000
申3 doses Polio Vaccination - WIC,Not Participating,Nevada,2011,91.800000,81.000000,96.700000,169.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Alabama,2001,90.300000,81.100000,95.300000,113.000000
申2 doses Polio Vaccination - Age,7 Months,Iowa,2015,90.800000,86.000000,94.100000,279.000000
申3 doses Polio Vaccination - Facility Type,Living Below Poverty,Maryland,2016,89.700000,72.500000,96.700000,49.000000
申2 doses Polio Vaccination - Age,13 Months,Region  6,2001,93.200000,91.200000,94.800000,3220.000000
申1 dose Polio Vaccination - Age,Participating,OH-Franklin County,2001,89.700000,83.200000,93.900000,174.000000
申3 doses Polio Vaccination - Facility Type,Mixed,Oklahoma,2003,95.000000,72.200000,99.300000,49.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,Iowa,2011,96.400000,92.700000,98.300000,270.000000
申3 doses Polio Vaccination - Facility Type,Private,Indiana,1996,88.200000,82.100000,92.500000,315.000000
申3 doses Polio Vaccination - Age,19-35 Months,Hawaii,2001,84.900000,78.300000,89.800000,279.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,Texas,2011,93.400000,90.000000,95.700000,1053.000000
申3 doses Polio Vaccination - Facility Type,Other,Region  5,2007,85.900000,80.200000,90.100000,405.000000
申1 dose Polio Vaccination - Age,Living in an MSA Noncentral City,NJ-Rest of State,1997,92.500000,87.600000,95.500000,254.000000
申2 doses Polio Vaccination - Age,5 Months,Idaho,2013,82.000000,76.200000,86.700000,233.000000
申3 doses Polio Vaccination - Age,19 Months,Pennsylvania,1996,82.300000,77.900000,86.000000,523.000000
申1 dose Polio Vaccination - Age,3 Months,WI-Rest of State,2004,95.500000,91.600000,97.700000,215.000000
申3 doses Polio Vaccination - Age,19-35 Months,Delaware,2011,92.100000,85.600000,95.800000,326.000000
申3 doses Polio Vaccination - Age,19-35 Months,Alabama,1997,95.800000,93.700000,97.200000,589.000000
申3 doses Polio Vaccination - Facility Type,Unknown poverty,Alabama,2000,93.500000,89.800000,95.900000,366.000000
申3 doses Polio Vaccination - Poverty, non-Hispanic",Montana,1999,92.200000,88.000000,95.000000,243.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,New York,2010,89.000000,83.300000,93.000000,264.000000
申2 doses Polio Vaccination - Age,7 Months,TX-Rest of State,2003,88.700000,83.500000,92.400000,327.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Oregon,2004,92.400000,81.000000,97.200000,71.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,Region  2,2007,95.300000,92.900000,97.000000,591.000000
申2 doses Polio Vaccination - Age,5 Months,Alabama,2011,75.300000,68.600000,81.000000,399.000000
申3 doses Polio Vaccination - Urbanicity, non-Hispanic",Region  5,1995,87.800000,83.300000,91.200000,350.000000
申3 doses Polio Vaccination - Age,24 Months,Region  9,2002,88.800000,86.400000,90.900000,2209.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,Oklahoma,2016,90.500000,82.100000,95.200000,151.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,North Carolina,2006,95.100000,82.100000,98.800000,67.000000
申3 doses Polio Vaccination - Facility Type,Private,Kansas,2006,93.900000,87.700000,97.000000,236.000000
申3 doses Polio Vaccination - Age,19-35 Months,South Carolina,2003,92.500000,87.500000,95.600000,256.000000
申3 doses Polio Vaccination - Facility Type,Mixed,Iowa,2016,97.100000,82.300000,99.600000,45.000000
申3 doses Polio Vaccination - Facility Type,Other,Region  6,2002,81.200000,71.600000,88.000000,466.000000
申1 dose Polio Vaccination - Age,Living in an MSA Noncentral City,AL-Jefferson County,1996,92.000000,84.100000,96.100000,83.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Indiana,2000,86.400000,71.800000,94.000000,91.000000
